,optim,samplecomplexity,nfeatures,nhidden,batchsize,lr,momentum,nesterov,nepochs,weightdecay,ntest,startseed,nruns,seed,epoch,train loss,test loss
9,sgd,4.0,256,2,32,0.002,0.9,False,150,0,100,22,25,32,890,0.00260653152508894,0.030682133117807094
10,sgd,4.0,256,2,32,0.002,0.9,False,150,0,100,22,25,33,1060,0.0017792788421502337,0.017637712880969048
11,sgd,4.0,256,2,32,0.002,0.9,False,150,0,100,22,25,34,1190,0.0016767920187703569,0.03667332837358117
12,sgd,4.0,256,2,32,0.002,0.9,False,150,0,100,22,25,35,1190,0.0022753454250050713,0.06311127415392548
13,sgd,4.0,256,2,32,0.002,0.9,False,150,0,100,22,25,36,1190,0.0014926845524314556,0.026519768871366974
14,sgd,4.0,256,2,32,0.002,0.9,False,150,0,100,22,25,37,1160,0.002627915870107245,0.030348624306498095
15,sgd,4.0,256,2,32,0.002,0.9,False,150,0,100,22,25,38,1190,0.0019467464699118864,0.06494023086270317
16,sgd,4.0,256,2,32,0.002,0.9,False,150,0,100,22,25,39,1190,0.0022853738955745944,0.030328033317346126
17,sgd,4.0,256,2,32,0.002,0.9,False,150,0,100,22,25,40,1190,0.002016023452597437,0.07314319023862481
18,sgd,4.0,256,2,32,0.002,0.9,False,150,0,100,22,25,41,1190,0.002034212368016597,0.03974807180929929
19,sgd,4.0,256,2,32,0.002,0.9,False,150,0,100,22,25,42,1190,0.001524614948721137,0.046132632123772055
20,sgd,4.0,256,2,32,0.002,0.9,False,150,0,100,22,25,43,1000,0.0022304770100163296,0.02853324677562341
21,sgd,4.0,256,2,32,0.002,0.9,False,150,0,100,22,25,44,1190,0.0018185222288593648,0.034007594687864184
22,sgd,4.0,256,2,32,0.002,0.9,False,150,0,100,22,25,45,1020,0.0013309787682374008,0.0266093808459118
23,sgd,4.0,256,2,32,0.002,0.9,False,150,0,100,22,25,46,1190,0.0017832766443461878,0.032089079380966716
24,sgd,4.0,256,2,32,0.002,0.9,False,150,0,100,22,25,47,720,0.002848785181413405,0.029786402999889106
0,gd,4.0,256,2,1024,0.002,0.9,False,5000,0,100,47,25,48,1700,0.026947451755404472,0.09980922192335127
1,gd,4.0,256,2,1024,0.002,0.9,False,5000,0,100,47,25,49,1100,0.059005316346883774,0.09456496685743332
2,gd,4.0,256,2,1024,0.002,0.9,False,5000,0,100,47,25,50,1800,0.026224669069051743,0.09103867411613464
3,gd,4.0,256,2,1024,0.002,0.9,False,5000,0,100,47,25,51,1400,0.048444531857967384,0.09880892932415007
4,gd,4.0,256,2,1024,0.002,0.9,False,5000,0,100,47,25,52,1200,0.04263627901673317,0.09661418944597244
5,gd,4.0,256,2,1024,0.002,0.9,False,5000,0,100,47,25,53,1600,0.03650831431150437,0.09222667664289473
6,gd,4.0,256,2,1024,0.002,0.9,False,5000,0,100,47,25,54,2100,0.037875842303037636,0.0899832621216774
7,gd,4.0,256,2,1024,0.002,0.9,False,5000,0,100,47,25,55,1400,0.028724085539579388,0.0952865332365036
8,gd,4.0,256,2,1024,0.002,0.9,False,5000,0,100,47,25,56,1600,0.04154812172055245,0.09097111225128174
9,gd,4.0,256,2,1024,0.002,0.9,False,5000,0,100,47,25,57,4600,0.026774846017360687,0.09070056676864624
10,gd,4.0,256,2,1024,0.002,0.9,False,5000,0,100,47,25,58,1300,0.058296240866184235,0.09421885758638382
11,gd,4.0,256,2,1024,0.002,0.9,False,5000,0,100,47,25,59,2100,0.02959540858864784,0.09683269262313844
12,gd,4.0,256,2,1024,0.002,0.9,False,5000,0,100,47,25,60,1400,0.04105393961071968,0.09938817471265793
13,gd,4.0,256,2,1024,0.002,0.9,False,5000,0,100,47,25,61,1500,0.03752795979380608,0.09443161636590958
14,gd,4.0,256,2,1024,0.002,0.9,False,5000,0,100,47,25,62,1500,0.03550662100315094,0.0902356654405594
15,gd,4.0,256,2,1024,0.002,0.9,False,5000,0,100,47,25,63,1600,0.035279996693134315,0.09326907992362976
16,gd,4.0,256,2,1024,0.002,0.9,False,5000,0,100,47,25,64,1900,0.03511626273393631,0.09610433876514436
17,gd,4.0,256,2,1024,0.002,0.9,False,5000,0,100,47,25,65,1400,0.03106361255049705,0.09748578071594237
18,gd,4.0,256,2,1024,0.002,0.9,False,5000,0,100,47,25,66,1500,0.032986827194690704,0.09084589779376984
19,gd,4.0,256,2,1024,0.002,0.9,False,5000,0,100,47,25,67,1200,0.057495273649692535,0.0845973789691925
20,gd,4.0,256,2,1024,0.002,0.9,False,5000,0,100,47,25,68,2800,0.038991205394268036,0.09116846323013306
21,gd,4.0,256,2,1024,0.002,0.9,False,5000,0,100,47,25,69,1300,0.04317869246006012,0.08715518563985825
22,gd,4.0,256,2,1024,0.002,0.9,False,5000,0,100,47,25,70,40000,214.3886566162109,529.8201293945311
23,gd,4.0,256,2,1024,0.002,0.9,False,5000,0,100,47,25,71,1800,0.035360604524612434,0.09447715431451796
24,gd,4.0,256,2,1024,0.002,0.9,False,5000,0,100,47,25,72,1900,0.021887168288230896,0.09433100372552873
0,sgd,4.0,256,1,32,0.002,0.9,False,150,0,100,22,25,23,1190,24.064908862113953,113.54118824005128
1,sgd,4.0,256,1,32,0.002,0.9,False,150,0,100,22,25,24,250,0.00732109710224904,0.023344006564002484
2,sgd,4.0,256,1,32,0.002,0.9,False,150,0,100,22,25,25,1190,22.78889036178589,95.77830052375792
3,sgd,4.0,256,1,32,0.002,0.9,False,150,0,100,22,25,26,1190,22.307096242904663,96.11112117767334
4,sgd,4.0,256,1,32,0.002,0.9,False,150,0,100,22,25,27,1190,26.15930333733559,126.03827571868895
5,sgd,4.0,256,1,32,0.002,0.9,False,150,0,100,22,25,28,50,0.0018012919899774715,0.006069236726034433
6,sgd,4.0,256,1,32,0.002,0.9,False,150,0,100,22,25,29,80,0.004104679021111224,0.018362131901085373
7,sgd,4.0,256,1,32,0.002,0.9,False,150,0,100,22,25,30,50,0.0013713560274482006,0.007031503759208135
8,sgd,4.0,256,1,32,0.002,0.9,False,150,0,100,22,25,31,1190,23.435704708099365,121.18977880477905
9,sgd,4.0,256,1,32,0.002,0.9,False,150,0,100,22,25,32,260,0.003782820764172357,0.014540570089593531
10,sgd,4.0,256,1,32,0.002,0.9,False,150,0,100,22,25,33,1190,20.394224822521213,58.10522651672363
11,sgd,4.0,256,1,32,0.002,0.9,False,150,0,100,22,25,34,1190,21.500678718090054,61.798728942871094
12,sgd,4.0,256,1,32,0.002,0.9,False,150,0,100,22,25,35,1190,22.61943104863167,133.41767740249634
13,sgd,4.0,256,1,32,0.002,0.9,False,150,0,100,22,25,36,50,0.0016958879114099545,0.005236164957750589
14,sgd,4.0,256,1,32,0.002,0.9,False,150,0,100,22,25,37,1190,23.046867728233337,59.56671738624573
15,sgd,4.0,256,1,32,0.002,0.9,False,150,0,100,22,25,38,1190,24.136962413787842,93.62610960006714
16,sgd,4.0,256,1,32,0.002,0.9,False,150,0,100,22,25,39,1190,20.527876093983647,61.18216931819916
17,sgd,4.0,256,1,32,0.002,0.9,False,150,0,100,22,25,40,1190,25.098223716020584,123.03773498535156
18,sgd,4.0,256,1,32,0.002,0.9,False,150,0,100,22,25,41,1190,22.39748209714889,119.66128063201904
19,sgd,4.0,256,1,32,0.002,0.9,False,150,0,100,22,25,42,70,0.0019489298047119519,0.005786700989119709
20,sgd,4.0,256,1,32,0.002,0.9,False,150,0,100,22,25,43,1190,21.83744779229164,56.71937680244446
21,sgd,4.0,256,1,32,0.002,0.9,False,150,0,100,22,25,44,50,0.0028039288190484517,0.008796404305030592
22,sgd,4.0,256,1,32,0.002,0.9,False,150,0,100,22,25,45,80,0.002765259865554981,0.007668720048968679
23,sgd,4.0,256,1,32,0.002,0.9,False,150,0,100,22,25,46,1190,25.140809237957,68.88482034206389
24,sgd,4.0,256,1,32,0.002,0.9,False,150,0,100,22,25,47,90,0.0015488836106669626,0.006025430644513108
