,optim,activation,loss,samplecomplexity,nfeatures,nhidden,batchsize,lr,momentum,nesterov,nepochs,ntest,startseed,nruns,seed,loss_eps,tau,symmetric_door_k,weightdecay,epoch,train loss,train error,test error
6,p-sgd,symmetric-door,logloss,1.5,1024,2,192,0.002,0.9,False,2000,100,22,10,29,1e-08,1.0,0.6744899999999999,0,4070,62.81089162826538,0.08943156898021698,0.959999978542328
7,p-sgd,symmetric-door,logloss,1.5,1024,2,192,0.002,0.9,False,2000,100,22,10,30,1e-08,1.0,0.6744899999999999,0,2011,64.23140859603882,0.1291258530691266,1.0599999427795408
8,p-sgd,symmetric-door,logloss,1.5,1024,2,192,0.002,0.9,False,2000,100,22,10,31,1e-08,1.0,0.6744899999999999,0,2216,69.02703094482422,0.1231855321675539,1.0
9,p-sgd,symmetric-door,logloss,1.5,1024,2,192,0.002,0.9,False,2000,100,22,10,32,1e-08,1.0,0.6744899999999999,0,4144,54.78752040863037,0.0987060945481062,1.0800000429153442
0,p-sgd,symmetric-door,logloss,1.5,1024,1,192,0.01,0.0,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,4053,64.099440574646,0.13554611429572105,1.0
1,p-sgd,symmetric-door,logloss,1.5,1024,1,192,0.01,0.0,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,2612,56.18439483642578,0.1685710195451975,0.9200000166893004
2,p-sgd,symmetric-door,logloss,1.5,1024,1,192,0.01,0.0,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,4907,66.43872261047363,0.13156128115952015,1.0399999618530271
3,p-sgd,symmetric-door,logloss,1.5,1024,1,192,0.01,0.0,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,3537,64.5142960548401,0.09471434354782103,1.1200000047683716
4,p-sgd,symmetric-door,logloss,1.5,1024,1,192,0.01,0.0,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,4771,64.47938823699951,0.11965083330869675,1.0199999809265137
5,p-sgd,symmetric-door,logloss,1.5,1024,1,192,0.01,0.0,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,6265,56.19968271255493,0.10341830272227526,1.0
6,p-sgd,symmetric-door,logloss,1.5,1024,1,192,0.01,0.0,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,4143,64.47563362121582,0.13503211922943592,0.959999978542328
7,p-sgd,symmetric-door,logloss,1.5,1024,1,192,0.01,0.0,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,7571,61.00398588180542,0.10274598561227323,1.0599999427795408
8,p-sgd,symmetric-door,logloss,1.5,1024,1,192,0.01,0.0,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,5365,64.49078369140625,0.15627827774733305,1.0599999427795408
9,p-sgd,symmetric-door,logloss,1.5,1024,1,192,0.01,0.0,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,2525,65.65851402282715,0.1272700633853674,1.1399999856948853
0,p-sgd,symmetric-door,square,3.0,1024,2,384,0.002,0.9,False,2000,100,22,10,23,1e-08,1.0,0.6744899999999999,0,3246,66.9814805984497,0.18102291598916054,1.1200000047683716
1,p-sgd,symmetric-door,square,3.0,1024,2,384,0.002,0.9,False,2000,100,22,10,24,1e-08,1.0,0.6744899999999999,0,5273,69.42592430114746,0.19048384577035904,0.8799999952316284
2,p-sgd,symmetric-door,square,3.0,1024,2,384,0.002,0.9,False,2000,100,22,10,25,1e-08,1.0,0.6744899999999999,0,2565,67.97042274475098,0.16334175132215026,1.0800000429153442
3,p-sgd,symmetric-door,square,3.0,1024,2,384,0.002,0.9,False,2000,100,22,10,26,1e-08,1.0,0.6744899999999999,0,1910,67.23373126983643,0.16648509725928307,1.0199999809265137
4,p-sgd,symmetric-door,square,3.0,1024,2,384,0.002,0.9,False,2000,100,22,10,27,1e-08,1.0,0.6744899999999999,0,4160,71.66201782226562,0.19926252402365208,0.9800000190734864
5,p-sgd,symmetric-door,square,3.0,1024,2,384,0.002,0.9,False,2000,100,22,10,28,1e-08,1.0,0.6744899999999999,0,2042,75.71490669250487,0.17496191151440146,1.0199999809265137
6,p-sgd,symmetric-door,square,3.0,1024,2,384,0.002,0.9,False,2000,100,22,10,29,1e-08,1.0,0.6744899999999999,0,2288,69.6552152633667,0.13703273236751554,0.9800000190734864
7,p-sgd,symmetric-door,square,3.0,1024,2,384,0.002,0.9,False,2000,100,22,10,30,1e-08,1.0,0.6744899999999999,0,2807,77.66567134857178,0.25117688067257404,0.8999999761581421
8,p-sgd,symmetric-door,square,3.0,1024,2,384,0.002,0.9,False,2000,100,22,10,31,1e-08,1.0,0.6744899999999999,0,2796,63.59915113449097,0.17213565483689308,1.0399999618530271
9,p-sgd,symmetric-door,square,3.0,1024,2,384,0.002,0.9,False,2000,100,22,10,32,1e-08,1.0,0.6744899999999999,0,2968,66.89013767242432,0.15350070595741272,0.9800000190734864
0,sgd,symmetric-door,square,6.0,1024,1,768,0.002,0.9,False,2000,100,22,10,23,1e-08,1.0,0.6744899999999999,0,3186,270.25635147094727,0.5211588479578495,0.8000000119209291
1,sgd,symmetric-door,square,6.0,1024,1,768,0.002,0.9,False,2000,100,22,10,24,1e-08,1.0,0.6744899999999999,0,3268,296.4354629516602,0.5891927182674408,1.100000023841858
2,sgd,symmetric-door,square,6.0,1024,1,768,0.002,0.9,False,2000,100,22,10,25,1e-08,1.0,0.6744899999999999,0,6546,283.50870895385737,0.5458984412252903,1.0199999809265137
3,sgd,symmetric-door,square,6.0,1024,1,768,0.002,0.9,False,2000,100,22,10,26,1e-08,1.0,0.6744899999999999,0,2297,291.12631607055664,0.568359375,0.9200000166893004
4,sgd,symmetric-door,square,6.0,1024,1,768,0.002,0.9,False,2000,100,22,10,27,1e-08,1.0,0.6744899999999999,0,4967,292.7846794128418,0.5833333283662796,0.9800000190734864
5,sgd,symmetric-door,square,6.0,1024,1,768,0.002,0.9,False,2000,100,22,10,28,1e-08,1.0,0.6744899999999999,0,3143,277.14626693725586,0.5400390662252903,0.9800000190734864
6,sgd,symmetric-door,square,6.0,1024,1,768,0.002,0.9,False,2000,100,22,10,29,1e-08,1.0,0.6744899999999999,0,2522,297.0634651184082,0.5937499925494194,1.0599999427795408
7,sgd,symmetric-door,square,6.0,1024,1,768,0.002,0.9,False,2000,100,22,10,30,1e-08,1.0,0.6744899999999999,0,3350,296.0518989562988,0.5891927108168602,0.8199999928474426
8,sgd,symmetric-door,square,6.0,1024,1,768,0.002,0.9,False,2000,100,22,10,31,1e-08,1.0,0.6744899999999999,0,3446,298.21900939941406,0.5947265699505806,1.0
9,sgd,symmetric-door,square,6.0,1024,1,768,0.002,0.9,False,2000,100,22,10,32,1e-08,1.0,0.6744899999999999,0,3956,293.2705917358398,0.576171875,1.1399999856948853
0,sgd,symmetric-door,logloss,5.0,1024,1,640,0.002,0.9,False,2000,100,22,10,23,1e-08,1.0,0.6744899999999999,0,3300,256.92974662780756,0.3351562544703484,0.5799999833106995
1,sgd,symmetric-door,logloss,5.0,1024,1,640,0.002,0.9,False,2000,100,22,10,24,1e-08,1.0,0.6744899999999999,0,5629,359.7749786376953,0.5085937455296516,0.9800000190734864
2,sgd,symmetric-door,logloss,5.0,1024,1,640,0.002,0.9,False,2000,100,22,10,25,1e-08,1.0,0.6744899999999999,0,2585,358.08666229248047,0.5222656279802322,1.0199999809265137
3,sgd,symmetric-door,logloss,5.0,1024,1,640,0.002,0.9,False,2000,100,22,10,26,1e-08,1.0,0.6744899999999999,0,3519,353.6690902709961,0.51171875,1.0399999618530271
4,sgd,symmetric-door,logloss,5.0,1024,1,640,0.002,0.9,False,2000,100,22,10,27,1e-08,1.0,0.6744899999999999,0,4094,257.1728839874268,0.3363281264901161,0.5600000023841858
5,sgd,symmetric-door,logloss,5.0,1024,1,640,0.002,0.9,False,2000,100,22,10,28,1e-08,1.0,0.6744899999999999,0,5469,351.07632064819336,0.490234375,0.9200000166893004
6,sgd,symmetric-door,logloss,5.0,1024,1,640,0.002,0.9,False,2000,100,22,10,29,1e-08,1.0,0.6744899999999999,0,7657,257.04047775268555,0.33476562425494194,0.5799999833106995
7,sgd,symmetric-door,logloss,5.0,1024,1,640,0.002,0.9,False,2000,100,22,10,30,1e-08,1.0,0.6744899999999999,0,4022,356.1379585266113,0.4941406175494194,0.9399999976158142
8,sgd,symmetric-door,logloss,5.0,1024,1,640,0.002,0.9,False,2000,100,22,10,31,1e-08,1.0,0.6744899999999999,0,7428,256.9687938690185,0.3382812440395355,0.6200000047683716
9,sgd,symmetric-door,logloss,5.0,1024,1,640,0.002,0.9,False,2000,100,22,10,32,1e-08,1.0,0.6744899999999999,0,3965,360.3155479431152,0.5039062462747097,0.9800000190734864
0,p-sgd,symmetric-door,logloss,1.5,1024,1,192,0.01,0.0,False,2000,100,22,10,23,1e-08,1.0,0.6744899999999999,0,3239,68.13762903213501,0.11598563101142645,1.1200000047683716
1,p-sgd,symmetric-door,logloss,1.5,1024,1,192,0.01,0.0,False,2000,100,22,10,24,1e-08,1.0,0.6744899999999999,0,3090,68.25462865829468,0.16977750323712826,1.0599999427795408
2,p-sgd,symmetric-door,logloss,1.5,1024,1,192,0.01,0.0,False,2000,100,22,10,25,1e-08,1.0,0.6744899999999999,0,3239,61.043795585632324,0.12990210484713316,1.0399999618530271
3,p-sgd,symmetric-door,logloss,1.5,1024,1,192,0.01,0.0,False,2000,100,22,10,26,1e-08,1.0,0.6744899999999999,0,4683,63.732369899749756,0.07861211011186242,1.0599999427795408
4,p-sgd,symmetric-door,logloss,1.5,1024,1,192,0.01,0.0,False,2000,100,22,10,27,1e-08,1.0,0.6744899999999999,0,3953,63.04116153717041,0.12668687850236893,1.1200000047683716
5,p-sgd,symmetric-door,logloss,1.5,1024,1,192,0.01,0.0,False,2000,100,22,10,28,1e-08,1.0,0.6744899999999999,0,4064,57.94468593597412,0.08320590481162071,1.1399999856948853
6,p-sgd,symmetric-door,logloss,1.5,1024,1,192,0.01,0.0,False,2000,100,22,10,29,1e-08,1.0,0.6744899999999999,0,4931,67.79764556884766,0.09847206342965363,1.100000023841858
7,p-sgd,symmetric-door,logloss,1.5,1024,1,192,0.01,0.0,False,2000,100,22,10,30,1e-08,1.0,0.6744899999999999,0,6040,61.62245464324951,0.11710418853908774,1.100000023841858
8,p-sgd,symmetric-door,logloss,1.5,1024,1,192,0.01,0.0,False,2000,100,22,10,31,1e-08,1.0,0.6744899999999999,0,2778,66.22704124450685,0.13763804454356432,1.0199999809265137
9,p-sgd,symmetric-door,logloss,1.5,1024,1,192,0.01,0.0,False,2000,100,22,10,32,1e-08,1.0,0.6744899999999999,0,4642,58.54021263122559,0.1025216979905963,1.0
0,p-sgd,symmetric-door,logloss,2.0,1024,2,256,0.01,0.0,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,4850,104.40480136871338,0.2294922135770321,1.2400000095367432
1,p-sgd,symmetric-door,logloss,2.0,1024,2,256,0.01,0.0,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,5469,105.17793369293213,0.2387856114655733,0.9800000190734864
2,p-sgd,symmetric-door,logloss,2.0,1024,2,256,0.01,0.0,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,3184,101.22909164428712,0.23860400915145874,0.9399999976158142
3,p-sgd,symmetric-door,logloss,2.0,1024,2,256,0.01,0.0,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,2415,107.02734470367432,0.20231563039124006,0.8199999928474426
4,p-sgd,symmetric-door,logloss,2.0,1024,2,256,0.01,0.0,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,3219,104.85985469818115,0.24579939246177676,1.1399999856948853
5,p-sgd,symmetric-door,logloss,2.0,1024,2,256,0.01,0.0,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,5648,106.81258296966551,0.2378880437463522,1.0
6,p-sgd,symmetric-door,logloss,2.0,1024,2,256,0.01,0.0,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,3675,101.35512638092041,0.2196635026484728,0.9800000190734864
7,p-sgd,symmetric-door,logloss,2.0,1024,2,256,0.01,0.0,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,2320,106.79097938537598,0.2472529411315918,1.0399999618530271
8,p-sgd,symmetric-door,logloss,2.0,1024,2,256,0.01,0.0,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,4565,90.58722496032715,0.20332586020231247,1.0
9,p-sgd,symmetric-door,logloss,2.0,1024,2,256,0.01,0.0,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,3823,104.8226900100708,0.2702754735946655,1.0399999618530271
0,sgd,symmetric-door,square,15.0,1024,2,1920,0.01,0.0,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,2380,394.5543670654297,0.08072916604578495,0.25999999046325684
1,sgd,symmetric-door,square,15.0,1024,2,1920,0.01,0.0,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,7195,861.9476470947266,0.737760417163372,1.0800000429153442
2,sgd,symmetric-door,square,15.0,1024,2,1920,0.01,0.0,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,1885,394.60657119750977,0.08072916604578495,0.25999999046325684
3,sgd,symmetric-door,square,15.0,1024,2,1920,0.01,0.0,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,2162,394.61426544189453,0.08138020802289248,0.25999999046325684
4,sgd,symmetric-door,square,15.0,1024,2,1920,0.01,0.0,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,3090,394.6137313842773,0.08072916697710752,0.25999999046325684
5,sgd,symmetric-door,square,15.0,1024,2,1920,0.01,0.0,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,2203,394.56824493408203,0.0811197916045785,0.25999999046325684
6,sgd,symmetric-door,square,15.0,1024,2,1920,0.01,0.0,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,2483,394.5564498901367,0.08033854328095913,0.25999999046325684
7,sgd,symmetric-door,square,15.0,1024,2,1920,0.01,0.0,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,2577,394.5988502502442,0.08072916651144624,0.25999999046325684
8,sgd,symmetric-door,square,15.0,1024,2,1920,0.01,0.0,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,1791,394.6263084411621,0.08046874962747097,0.25999999046325684
9,sgd,symmetric-door,square,15.0,1024,2,1920,0.01,0.0,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,2092,394.60731506347656,0.08020833320915699,0.25999999046325684
0,p-sgd,symmetric-door,logloss,3.0,1024,2,384,0.002,0.9,False,2000,100,22,10,23,1e-08,1.0,0.6744899999999999,0,2197,166.54217910766604,0.3359957002103329,0.9200000166893004
1,p-sgd,symmetric-door,logloss,3.0,1024,2,384,0.002,0.9,False,2000,100,22,10,24,1e-08,1.0,0.6744899999999999,0,1469,173.3900260925293,0.3016804903745651,0.9200000166893004
2,p-sgd,symmetric-door,logloss,3.0,1024,2,384,0.002,0.9,False,2000,100,22,10,25,1e-08,1.0,0.6744899999999999,0,2567,173.35394477844238,0.35053495690226555,0.959999978542328
3,p-sgd,symmetric-door,logloss,3.0,1024,2,384,0.002,0.9,False,2000,100,22,10,26,1e-08,1.0,0.6744899999999999,0,2759,157.1808910369873,0.3058304898440838,0.8999999761581421
4,p-sgd,symmetric-door,logloss,3.0,1024,2,384,0.002,0.9,False,2000,100,22,10,27,1e-08,1.0,0.6744899999999999,0,4160,174.7363624572754,0.3041190057992935,1.0399999618530271
5,p-sgd,symmetric-door,logloss,3.0,1024,2,384,0.002,0.9,False,2000,100,22,10,28,1e-08,1.0,0.6744899999999999,0,1382,158.81722640991208,0.31044168770313263,0.9399999976158142
6,p-sgd,symmetric-door,logloss,3.0,1024,2,384,0.002,0.9,False,2000,100,22,10,29,1e-08,1.0,0.6744899999999999,0,2172,170.07195854187012,0.30962568521499634,0.959999978542328
7,p-sgd,symmetric-door,logloss,3.0,1024,2,384,0.002,0.9,False,2000,100,22,10,30,1e-08,1.0,0.6744899999999999,0,2807,167.3737030029297,0.2997012361884117,0.9800000190734864
8,p-sgd,symmetric-door,logloss,3.0,1024,2,384,0.002,0.9,False,2000,100,22,10,31,1e-08,1.0,0.6744899999999999,0,4060,170.02438163757324,0.3366709463298321,0.9800000190734864
9,p-sgd,symmetric-door,logloss,3.0,1024,2,384,0.002,0.9,False,2000,100,22,10,32,1e-08,1.0,0.6744899999999999,0,1608,161.08951568603516,0.2826387844979763,0.8000000119209291
0,sgd,symmetric-door,square,1.5,1024,1,192,0.01,0.0,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,5569,35.35478639602661,0.1549479141831398,1.0399999618530271
1,sgd,symmetric-door,square,1.5,1024,1,192,0.01,0.0,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,5637,42.084223747253425,0.2591145820915699,0.8600000143051147
2,sgd,symmetric-door,square,1.5,1024,1,192,0.01,0.0,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,5760,38.923000812530525,0.21614583022892475,1.1399999856948853
3,sgd,symmetric-door,square,1.5,1024,1,192,0.01,0.0,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,5063,37.851506233215325,0.20572916604578492,1.0399999618530271
4,sgd,symmetric-door,square,1.5,1024,1,192,0.01,0.0,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,5688,40.27801704406738,0.22005208395421505,0.8399999737739563
5,sgd,symmetric-door,square,1.5,1024,1,192,0.01,0.0,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,6196,39.692753791809075,0.22265625,1.0
6,sgd,symmetric-door,square,1.5,1024,1,192,0.01,0.0,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,5232,39.5201678276062,0.2174479151144624,1.100000023841858
7,sgd,symmetric-door,square,1.5,1024,1,192,0.01,0.0,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,6103,38.017791986465454,0.19531249813735485,0.9800000190734864
8,sgd,symmetric-door,square,1.5,1024,1,192,0.01,0.0,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,5322,37.4017219543457,0.19531250186264515,1.0199999809265137
9,sgd,symmetric-door,square,1.5,1024,1,192,0.01,0.0,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,5894,41.83414649963379,0.24348958022892475,0.9200000166893004
0,sgd,symmetric-door,logloss,1.0,1024,2,128,0.01,0.0,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,10782,32.44969129562378,0.0,0.9200000166893004
1,sgd,symmetric-door,logloss,1.0,1024,2,128,0.01,0.0,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,12821,32.99798011779785,0.0,0.8799999952316284
2,sgd,symmetric-door,logloss,1.0,1024,2,128,0.01,0.0,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,16338,31.852378606796265,0.0,1.0
3,sgd,symmetric-door,logloss,1.0,1024,2,128,0.01,0.0,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,10832,32.194154739379876,0.0,0.8600000143051147
4,sgd,symmetric-door,logloss,1.0,1024,2,128,0.01,0.0,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,10886,32.858132362365716,0.0,0.9800000190734864
5,sgd,symmetric-door,logloss,1.0,1024,2,128,0.01,0.0,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,13042,31.26744079589844,0.0,0.9800000190734864
6,sgd,symmetric-door,logloss,1.0,1024,2,128,0.01,0.0,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,12619,32.44292092323303,0.0,0.9200000166893004
7,sgd,symmetric-door,logloss,1.0,1024,2,128,0.01,0.0,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,13489,32.09199261665344,0.0,0.9800000190734864
8,sgd,symmetric-door,logloss,1.0,1024,2,128,0.01,0.0,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,10569,33.57817649841309,0.0,1.0199999809265137
9,sgd,symmetric-door,logloss,1.0,1024,2,128,0.01,0.0,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,7854,35.08436393737793,0.0,0.9399999976158142
0,p-sgd,symmetric-door,square,5.0,1024,1,640,0.01,0.0,False,2000,100,22,10,23,1e-08,1.0,0.6744899999999999,0,2004,109.02120971679688,0.08118551038205624,0.18000000715255735
1,p-sgd,symmetric-door,square,5.0,1024,1,640,0.01,0.0,False,2000,100,22,10,24,1e-08,1.0,0.6744899999999999,0,3899,98.6548900604248,0.051617616321891546,0.239999994635582
2,p-sgd,symmetric-door,square,5.0,1024,1,640,0.01,0.0,False,2000,100,22,10,25,1e-08,1.0,0.6744899999999999,0,3881,113.90322780609131,0.08464070782065393,0.20000000298023224
3,p-sgd,symmetric-door,square,5.0,1024,1,640,0.01,0.0,False,2000,100,22,10,26,1e-08,1.0,0.6744899999999999,0,3070,102.78914451599121,0.07960881944745779,0.30000001192092896
4,p-sgd,symmetric-door,square,5.0,1024,1,640,0.01,0.0,False,2000,100,22,10,27,1e-08,1.0,0.6744899999999999,0,4053,105.13794231414795,0.07789409905672072,0.3199999928474426
5,p-sgd,symmetric-door,square,5.0,1024,1,640,0.01,0.0,False,2000,100,22,10,28,1e-08,1.0,0.6744899999999999,0,3329,108.90756511688231,0.07284568157047032,0.3799999952316284
6,p-sgd,symmetric-door,square,5.0,1024,1,640,0.01,0.0,False,2000,100,22,10,29,1e-08,1.0,0.6744899999999999,0,3487,116.77751350402832,0.08163892477750777,0.25999999046325684
7,p-sgd,symmetric-door,square,5.0,1024,1,640,0.01,0.0,False,2000,100,22,10,30,1e-08,1.0,0.6744899999999999,0,3056,175.87443161010742,0.3150040730834007,0.8199999928474426
8,p-sgd,symmetric-door,square,5.0,1024,1,640,0.01,0.0,False,2000,100,22,10,31,1e-08,1.0,0.6744899999999999,0,2830,109.13166427612305,0.0734866177663207,0.2199999988079071
9,p-sgd,symmetric-door,square,5.0,1024,1,640,0.01,0.0,False,2000,100,22,10,32,1e-08,1.0,0.6744899999999999,0,1845,196.66262245178225,0.36489245668053627,1.0
0,p-sgd,symmetric-door,square,8.0,1024,1,1024,0.01,0.0,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,1557,178.2653923034668,0.07151590846478939,0.239999994635582
1,p-sgd,symmetric-door,square,8.0,1024,1,1024,0.01,0.0,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,1292,182.5956153869629,0.08193113561719656,0.20000000298023224
2,p-sgd,symmetric-door,square,8.0,1024,1,1024,0.01,0.0,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,1394,173.49139595031738,0.07698503881692886,0.20000000298023224
3,p-sgd,symmetric-door,square,8.0,1024,1,1024,0.01,0.0,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,2117,187.5057201385498,0.11275702621787785,0.239999994635582
4,p-sgd,symmetric-door,square,8.0,1024,1,1024,0.01,0.0,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,3088,184.9210548400879,0.10060792323201896,0.18000000715255735
5,p-sgd,symmetric-door,square,8.0,1024,1,1024,0.01,0.0,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,2102,187.04423713684082,0.11536005232483147,0.14000000059604645
6,p-sgd,symmetric-door,square,8.0,1024,1,1024,0.01,0.0,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,1701,188.38007736206055,0.09131148364394903,0.18000000715255735
7,p-sgd,symmetric-door,square,8.0,1024,1,1024,0.01,0.0,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,1589,185.44235801696775,0.0880630211904645,0.239999994635582
8,p-sgd,symmetric-door,square,8.0,1024,1,1024,0.01,0.0,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,3012,188.19307327270508,0.08259785734117031,0.1599999964237213
9,p-sgd,symmetric-door,square,8.0,1024,1,1024,0.01,0.0,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,2799,180.77912139892575,0.08288138266652822,0.1599999964237213
0,p-sgd,symmetric-door,square,1.5,1024,2,192,0.002,0.9,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,1317,13.08523416519165,0.0,0.9200000166893004
1,p-sgd,symmetric-door,square,1.5,1024,2,192,0.002,0.9,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,1634,18.49919867515564,0.0,1.0399999618530271
2,p-sgd,symmetric-door,square,1.5,1024,2,192,0.002,0.9,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,2741,14.040860414505005,0.0,1.100000023841858
3,p-sgd,symmetric-door,square,1.5,1024,2,192,0.002,0.9,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,2095,14.84810185432434,0.0,1.100000023841858
4,p-sgd,symmetric-door,square,1.5,1024,2,192,0.002,0.9,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,1804,15.790080189704895,0.0,0.9200000166893004
5,p-sgd,symmetric-door,square,1.5,1024,2,192,0.002,0.9,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,2223,19.953341722488407,0.0608739098533988,0.9800000190734864
6,p-sgd,symmetric-door,square,1.5,1024,2,192,0.002,0.9,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,1638,14.516610503196715,0.0,1.0599999427795408
7,p-sgd,symmetric-door,square,1.5,1024,2,192,0.002,0.9,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,1344,17.598401308059692,0.0,0.8600000143051147
8,p-sgd,symmetric-door,square,1.5,1024,2,192,0.002,0.9,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,2145,13.065746784210205,0.0,0.959999978542328
9,p-sgd,symmetric-door,square,1.5,1024,2,192,0.002,0.9,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,2722,16.23928475379944,0.0,0.8999999761581421
0,sgd,symmetric-door,square,20.0,1024,2,2560,0.002,0.9,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,1522,535.6566009521483,0.07626953069120647,0.07999999821186066
1,sgd,symmetric-door,square,20.0,1024,2,2560,0.002,0.9,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,1122,535.6352310180664,0.07636718731373549,0.07999999821186066
2,sgd,symmetric-door,square,20.0,1024,2,2560,0.002,0.9,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,1350,535.6133270263672,0.07578124990686774,0.07999999821186066
3,sgd,symmetric-door,square,20.0,1024,2,2560,0.002,0.9,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,2954,535.645393371582,0.07675781287252903,0.059999998658895486
4,sgd,symmetric-door,square,20.0,1024,2,2560,0.002,0.9,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,1342,535.6533966064453,0.07578124944120647,0.07999999821186066
5,sgd,symmetric-door,square,20.0,1024,2,2560,0.002,0.9,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,1099,535.7009811401367,0.07548828143626451,0.059999998658895486
6,sgd,symmetric-door,square,20.0,1024,2,2560,0.002,0.9,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,1468,535.6540908813477,0.07548828097060323,0.07999999821186066
7,sgd,symmetric-door,square,20.0,1024,2,2560,0.002,0.9,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,1913,535.6120300292969,0.07539062574505806,0.07999999821186066
8,sgd,symmetric-door,square,20.0,1024,2,2560,0.002,0.9,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,1140,535.6429672241211,0.0762695325538516,0.07999999821186066
