,optim,labels,loss,samplecomplexity,nfeatures,nhidden,lr,momentum,nesterov,seed,start_seed,activation,second_layer_activation,loss_eps,tau,symmetric_door_k,project_on_sphere,early_stopping_epochs,weight_decay,batch_size,epoch,n_epochs,train_loss,train_error,test_error,n_test
7,sgd,symmetric-door,logloss,10.0,1024,1,0.01,0.0,False,30,22,linear,symmetric-door-absolute,1e-08,2.0,0.6744899999999999,True,-1,0,5120,20002,2000,2999.1256103515625,0.12675781175494194,0.2199999988079071,100
8,sgd,symmetric-door,logloss,10.0,1024,1,0.01,0.0,False,31,22,linear,symmetric-door-absolute,1e-08,2.0,0.6744899999999999,True,-1,0,5120,20002,2000,2999.047241210937,0.12773437052965164,0.2199999988079071,100
0,sgd,symmetric-door,logloss,10.0,1024,1,0.01,0.0,False,23,22,linear,symmetric-door-absolute,1e-08,2.0,0.6744899999999999,True,-1,0,5120,8001,800,2994.576171875,0.12851562350988388,0.1599999964237213,100
0,sgd,symmetric-door,logloss,10.0,1024,2,0.01,0.0,False,23,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,8001,800,2994.2877197265625,0.12812500447034836,0.20000000298023224,100
0,p-sgd,symmetric-door,logloss,10.0,1024,5,0.005,0.9,True,23,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,2000,200,2946.024169921875,0.13371475040912628,0.25999999046325684,100
1,p-sgd,symmetric-door,logloss,10.0,1024,5,0.005,0.9,True,24,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,2000,200,2997.35205078125,0.11470579728484155,0.2800000011920929,100
2,p-sgd,symmetric-door,logloss,10.0,1024,5,0.005,0.9,True,25,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,2000,200,2976.522705078125,0.1459473893046379,0.30000001192092896,100
3,p-sgd,symmetric-door,logloss,10.0,1024,5,0.005,0.9,True,26,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,2000,200,3000.1705322265625,0.13831119984388351,0.4600000083446503,100
0,p-sgd,symmetric-door,logloss,10.0,1024,20,0.005,0.9,True,23,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,10001,1000,3035.3192138671875,0.13131394237279892,0.4000000059604645,100
1,p-sgd,symmetric-door,logloss,10.0,1024,20,0.005,0.9,True,24,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,10001,1000,2981.2998046875,0.13375112414360046,0.20000000298023224,100
2,p-sgd,symmetric-door,logloss,10.0,1024,20,0.005,0.9,True,25,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,10001,1000,2974.2745361328125,0.12140772119164467,0.18000000715255735,100
3,p-sgd,symmetric-door,logloss,10.0,1024,20,0.005,0.9,True,26,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,10001,1000,2934.1617431640625,0.13365069031715393,0.2800000011920929,100
0,p-sgd,symmetric-door,logloss,10.0,1024,10,0.005,0.9,True,23,22,relu,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,2000,200,3257.90771484375,0.6151265799999237,0.9399999976158142,100
1,p-sgd,symmetric-door,logloss,10.0,1024,10,0.005,0.9,True,24,22,relu,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,2000,200,3265.931640625,0.5990194976329803,0.8000000119209291,100
2,p-sgd,symmetric-door,logloss,10.0,1024,10,0.005,0.9,True,25,22,relu,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,2000,200,3283.0537109375,0.5890496671199799,0.8600000143051147,100
3,p-sgd,symmetric-door,logloss,10.0,1024,10,0.005,0.9,True,26,22,relu,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,2000,200,3323.458374023437,0.6141792237758636,0.8999999761581421,100
0,sgd,symmetric-door,mse,10.0,1024,1,0.01,0.9,True,23,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,2000,200,1564.6295166015625,0.1083984375,0.18000000715255735,100
0,sgd,symmetric-door,logloss,20.0,1024,1,0.01,0.0,False,23,22,linear,symmetric-door-absolute,1e-08,2.0,0.6744899999999999,True,-1,0,10240,20002,2000,6024.833251953125,0.0986328125,0.07999999821186066,100
1,sgd,symmetric-door,logloss,20.0,1024,1,0.01,0.0,False,24,22,linear,symmetric-door-absolute,1e-08,2.0,0.6744899999999999,True,-1,0,10240,20002,2000,6024.722900390625,0.09804687649011612,0.07999999821186066,100
2,sgd,symmetric-door,logloss,20.0,1024,1,0.01,0.0,False,25,22,linear,symmetric-door-absolute,1e-08,2.0,0.6744899999999999,True,-1,0,10240,20002,2000,6024.748046875,0.0986328125,0.07999999821186066,100
0,p-sgd,symmetric-door,logloss,10.0,1024,2,0.01,0.9,True,23,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,20002,2000,2948.384033203125,0.1297810822725296,0.2199999988079071,100
1,p-sgd,symmetric-door,logloss,10.0,1024,2,0.01,0.9,True,24,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,20002,2000,2960.032592773437,0.1357819065451622,0.479999989271164,100
2,p-sgd,symmetric-door,logloss,10.0,1024,2,0.01,0.9,True,25,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,20002,2000,3009.734619140625,0.14106512069702148,0.30000001192092896,100
3,p-sgd,symmetric-door,logloss,10.0,1024,2,0.01,0.9,True,26,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,20002,2000,2924.61669921875,0.14102691411972046,0.41999998688697815,100
4,p-sgd,symmetric-door,logloss,10.0,1024,2,0.01,0.9,True,27,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,20002,2000,3006.54833984375,0.1421544849872589,0.2800000011920929,100
5,p-sgd,symmetric-door,logloss,10.0,1024,2,0.01,0.9,True,28,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,20002,2000,2934.41748046875,0.15311580896377566,0.41999998688697815,100
6,p-sgd,symmetric-door,logloss,10.0,1024,2,0.01,0.9,True,29,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,20002,2000,2923.556884765625,0.14727415889501572,0.3799999952316284,100
7,p-sgd,symmetric-door,logloss,10.0,1024,2,0.01,0.9,True,30,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,20002,2000,2960.753173828125,0.13363393396139145,0.3199999928474426,100
8,p-sgd,symmetric-door,logloss,10.0,1024,2,0.01,0.9,True,31,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,20002,2000,2957.435913085937,0.12398413196206093,0.30000001192092896,100
0,p-sgd,symmetric-door,logloss,10.0,1024,2,0.01,0.0,False,23,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,20002,2000,2959.4051513671875,0.12742143124341965,0.2800000011920929,100
1,p-sgd,symmetric-door,logloss,10.0,1024,2,0.01,0.0,False,24,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,20002,2000,2983.791748046875,0.12445065006613733,0.3400000035762787,100
2,p-sgd,symmetric-door,logloss,10.0,1024,2,0.01,0.0,False,25,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,20002,2000,3017.88134765625,0.13064464926719666,0.30000001192092896,100
3,p-sgd,symmetric-door,logloss,10.0,1024,2,0.01,0.0,False,26,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,20002,2000,2939.553466796875,0.13645841926336288,0.2800000011920929,100
4,p-sgd,symmetric-door,logloss,10.0,1024,2,0.01,0.0,False,27,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,20002,2000,3025.586303710937,0.1373324692249298,0.2800000011920929,100
5,p-sgd,symmetric-door,logloss,10.0,1024,2,0.01,0.0,False,28,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,20002,2000,2957.739013671875,0.13924823701381686,0.239999994635582,100
6,p-sgd,symmetric-door,logloss,10.0,1024,2,0.01,0.0,False,29,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,20002,2000,2942.0819091796875,0.12765100598335266,0.239999994635582,100
7,p-sgd,symmetric-door,logloss,10.0,1024,2,0.01,0.0,False,30,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,20002,2000,2977.728881835937,0.1269722580909729,0.1599999964237213,100
8,p-sgd,symmetric-door,logloss,10.0,1024,2,0.01,0.0,False,31,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,20002,2000,2977.370483398437,0.13299348950386047,0.3199999928474426,100
9,p-sgd,symmetric-door,logloss,10.0,1024,2,0.01,0.0,False,32,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,20002,2000,3023.369873046875,0.13243266940116882,0.30000001192092896,100
0,p-sgd,symmetric-door,logloss,10.0,1024,5,0.005,0.9,True,23,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,10001,1000,3025.4873046875,0.14626672118902204,0.41999998688697815,100
1,p-sgd,symmetric-door,logloss,10.0,1024,5,0.005,0.9,True,24,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,10001,1000,2970.719482421875,0.13570937514305115,0.2800000011920929,100
2,p-sgd,symmetric-door,logloss,10.0,1024,5,0.005,0.9,True,25,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,10001,1000,2965.203369140625,0.12238531559705736,0.30000001192092896,100
3,p-sgd,symmetric-door,logloss,10.0,1024,5,0.005,0.9,True,26,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,10001,1000,2922.1422119140625,0.1415823996067047,0.3199999928474426,100
