,optim,labels,loss,samplecomplexity,nfeatures,nhidden,lr,momentum,nesterov,seed,start_seed,activation,second_layer_activation,loss_eps,tau,symmetric_door_k,project_on_sphere,early_stopping_epochs,weight_decay,batch_size,epoch,n_epochs,train_loss,train_error,test_error,n_test
0,sgd,quadratic,mse,3.0,1024,10,0.005,0.9,True,23,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1536,20002,2000,0.158736914396286,0.00010334434409742244,0.10438796132802963,100
1,sgd,quadratic,mse,3.0,1024,10,0.005,0.9,True,24,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1536,20002,2000,0.11846740916371346,7.712722072028555e-05,0.07466330379247665,100
2,sgd,quadratic,mse,3.0,1024,10,0.005,0.9,True,25,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1536,20002,2000,0.2415900751948357,0.0001572852052049711,0.10793588310480118,100
3,sgd,quadratic,mse,3.0,1024,10,0.005,0.9,True,26,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1536,20002,2000,0.18276803195476526,0.00011898960656253621,0.10125520080327988,100
4,sgd,quadratic,mse,3.0,1024,10,0.005,0.9,True,27,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1536,20002,2000,0.13498111069202426,8.787832848611288e-05,0.079450324177742,100
5,sgd,quadratic,mse,3.0,1024,10,0.005,0.9,True,28,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1536,20002,2000,0.1499309167265892,9.761127512319943e-05,0.09955968707799913,100
6,sgd,quadratic,mse,3.0,1024,10,0.005,0.9,True,29,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1536,20002,2000,0.22816301137208936,0.00014854362962068993,0.12158117443323135,100
7,sgd,quadratic,mse,3.0,1024,10,0.005,0.9,True,30,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1536,20002,2000,0.22875382751226425,0.0001489282731199637,0.13061705231666565,100
8,sgd,quadratic,mse,3.0,1024,10,0.005,0.9,True,31,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1536,20002,2000,0.1029447391629219,6.702131213387474e-05,0.0724370926618576,100
9,sgd,quadratic,mse,3.0,1024,10,0.005,0.9,True,32,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1536,20002,2000,0.27252018451690674,0.00017742199270287526,0.11982743442058565,100
0,p-sgd,quadratic,mse,2.0,1024,5,0.005,0.9,True,23,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1024,20002,2000,0.07390714436769485,7.089403516147286e-05,1.1531329154968262,100
1,p-sgd,quadratic,mse,2.0,1024,5,0.005,0.9,True,24,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1024,20002,2000,0.03481386974453926,3.534403003868647e-05,1.0780608654022217,100
2,p-sgd,quadratic,mse,2.0,1024,5,0.005,0.9,True,25,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1024,20002,2000,0.032969603314995766,3.142955574730877e-05,1.078953981399536,100
3,p-sgd,quadratic,mse,2.0,1024,5,0.005,0.9,True,26,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1024,20002,2000,0.11091696098446846,0.00010763524915091692,1.1741013526916504,100
4,p-sgd,quadratic,mse,2.0,1024,5,0.005,0.9,True,27,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1024,20002,2000,0.059420108795166016,5.953890467935707e-05,1.162808895111084,100
5,p-sgd,quadratic,mse,2.0,1024,5,0.005,0.9,True,28,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1024,20002,2000,0.054867038503289216,5.347555816115346e-05,1.1438473463058472,100
6,p-sgd,quadratic,mse,2.0,1024,5,0.005,0.9,True,29,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1024,20002,2000,0.16285692155361176,0.00015313345647882667,1.360324501991272,100
7,p-sgd,quadratic,mse,2.0,1024,5,0.005,0.9,True,30,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1024,20002,2000,0.07529493421316147,7.29955718270503e-05,1.1354281902313232,100
8,p-sgd,quadratic,mse,2.0,1024,5,0.005,0.9,True,31,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1024,20002,2000,0.13725539296865466,0.0001330693994532339,1.0915392637252808,100
9,p-sgd,quadratic,mse,2.0,1024,5,0.005,0.9,True,32,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1024,20002,2000,0.06651613861322403,6.356083758873865e-05,1.2006440162658691,100
0,p-sgd,quadratic,mse,7.0,1024,5,0.005,0.9,True,23,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3584,1168,2000,0.2099035531282425,5.72567769268062e-05,0.0009988865349441767,100
1,p-sgd,quadratic,mse,7.0,1024,5,0.005,0.9,True,24,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3584,1180,2000,0.20257369428873065,5.6489985581720255e-05,0.000996879767626524,100
2,p-sgd,quadratic,mse,7.0,1024,5,0.005,0.9,True,25,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3584,1249,2000,0.19918562471866608,5.5731807151460096e-05,0.0009998980676755311,100
3,p-sgd,quadratic,mse,7.0,1024,5,0.005,0.9,True,26,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3584,968,2000,0.2202451527118683,6.231291627045721e-05,0.0009932954562827943,100
4,p-sgd,quadratic,mse,7.0,1024,5,0.005,0.9,True,27,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3584,1169,2000,0.17956697195768356,5.061087358626537e-05,0.0009923881152644751,100
5,p-sgd,quadratic,mse,7.0,1024,5,0.005,0.9,True,28,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3584,1235,2000,0.18353839218616488,5.123908704263158e-05,0.0009985341457650065,100
6,p-sgd,quadratic,mse,7.0,1024,5,0.005,0.9,True,29,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3584,1227,2000,0.22328941524028775,6.193856825120747e-05,0.0009994228603318334,100
7,p-sgd,quadratic,mse,7.0,1024,5,0.005,0.9,True,30,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3584,1360,2000,0.20278604328632355,5.665957178280223e-05,0.0009900457225739958,100
8,p-sgd,quadratic,mse,7.0,1024,5,0.005,0.9,True,31,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3584,1256,2000,0.19151674956083295,5.354851236916147e-05,0.0009981661569327118,100
9,p-sgd,quadratic,mse,7.0,1024,5,0.005,0.9,True,32,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3584,1115,2000,0.1966148540377617,5.441110261017457e-05,0.000993379857391119,100
0,sgd,quadratic,mse,3.0,1024,5,0.005,0.9,True,23,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1536,20002,2000,0.026027985848486423,1.6945303286775015e-05,0.010818284936249256,100
1,sgd,quadratic,mse,3.0,1024,5,0.005,0.9,True,24,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1536,20002,2000,0.0218620402738452,1.4233099136617966e-05,0.00841166079044342,100
2,sgd,quadratic,mse,3.0,1024,5,0.005,0.9,True,25,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1536,20002,2000,0.03888214938342571,2.5313899641332682e-05,0.014814049005508425,100
3,sgd,quadratic,mse,3.0,1024,5,0.005,0.9,True,26,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1536,20002,2000,0.02490874473005533,1.6216631138377124e-05,0.01158840674906969,100
4,sgd,quadratic,mse,3.0,1024,5,0.005,0.9,True,27,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1536,20002,2000,0.022190378047525883,1.4446860859607114e-05,0.008053766563534737,100
5,sgd,quadratic,mse,3.0,1024,5,0.005,0.9,True,28,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1536,20002,2000,0.025351244024932384,1.6504715858900454e-05,0.009110539220273495,100
6,sgd,quadratic,mse,3.0,1024,5,0.005,0.9,True,29,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1536,20002,2000,0.1208014152944088,7.864675353630446e-05,0.03718189150094986,100
7,sgd,quadratic,mse,3.0,1024,5,0.005,0.9,True,30,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1536,20002,2000,0.02277457807213068,1.4827199265710076e-05,0.009445209056138992,100
8,sgd,quadratic,mse,3.0,1024,5,0.005,0.9,True,31,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1536,20002,2000,0.018619666807353497,1.2122179214202333e-05,0.008176385425031185,100
9,sgd,quadratic,mse,3.0,1024,5,0.005,0.9,True,32,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,1536,20002,2000,0.024214969016611576,1.5764953332109147e-05,0.00767562398687005,100
0,p-sgd,quadratic,mse,8.0,1024,2,0.005,0.0,False,23,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,4096,1263,2000,0.43315549194812775,0.00010628265226841904,0.000998386996798217,100
1,p-sgd,quadratic,mse,8.0,1024,2,0.005,0.0,False,24,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,4096,1625,2000,0.35448338091373444,8.859861918608658e-05,0.0009985644137486815,100
2,p-sgd,quadratic,mse,8.0,1024,2,0.005,0.0,False,25,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,4096,1610,2000,0.449039563536644,0.00011121736315544695,0.0009993722196668386,100
3,p-sgd,quadratic,mse,8.0,1024,2,0.005,0.0,False,26,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,4096,1563,2000,0.3689355850219727,9.096042776945978e-05,0.0009994882857427,100
4,p-sgd,quadratic,mse,8.0,1024,2,0.005,0.0,False,27,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,4096,1366,2000,0.5447408556938171,0.00013478664914146066,0.0009994606953114273,100
5,p-sgd,quadratic,mse,8.0,1024,2,0.005,0.0,False,28,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,4096,1536,2000,0.4953407049179077,0.00011890080713783391,0.0009954769629985094,100
6,p-sgd,quadratic,mse,8.0,1024,2,0.005,0.0,False,29,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,4096,1567,2000,0.4351336508989334,0.00010592348189675248,0.0009981030598282814,100
7,p-sgd,quadratic,mse,8.0,1024,2,0.005,0.0,False,30,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,4096,1537,2000,0.5765739381313324,0.00014033680781722071,0.0009995358996093273,100
8,p-sgd,quadratic,mse,8.0,1024,2,0.005,0.0,False,31,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,4096,1663,2000,0.4733318239450455,0.0001154186356870923,0.0009987353114411237,100
9,p-sgd,quadratic,mse,8.0,1024,2,0.005,0.0,False,32,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,4096,1686,2000,0.3812934756278992,9.343142301077025e-05,0.0009989610407501461,100
0,p-sgd,quadratic,mse,1.0,1024,2,0.005,0.0,False,23,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,512,20002,2000,0.01586662326008081,3.0959645300754346e-05,1.4256300926208496,100
1,p-sgd,quadratic,mse,1.0,1024,2,0.005,0.0,False,24,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,512,20002,2000,0.018762674182653427,3.678955727082212e-05,1.514559030532837,100
2,p-sgd,quadratic,mse,1.0,1024,2,0.005,0.0,False,25,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,512,20002,2000,0.02016408834606409,3.8964461055002175e-05,1.615875244140625,100
3,p-sgd,quadratic,mse,1.0,1024,2,0.005,0.0,False,26,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,512,20002,2000,0.01747866440564394,3.387367905816063e-05,1.4215179681777954,100
4,p-sgd,quadratic,mse,1.0,1024,2,0.005,0.0,False,27,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,512,20002,2000,0.015495318453758957,3.089792517130263e-05,1.728187918663025,100
5,p-sgd,quadratic,mse,1.0,1024,2,0.005,0.0,False,28,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,512,20002,2000,0.018526209518313408,3.498811747704167e-05,1.4711450338363647,100
6,p-sgd,quadratic,mse,1.0,1024,2,0.005,0.0,False,29,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,512,20002,2000,0.020775344222784042,3.9235841541085385e-05,1.6779251098632812,100
7,p-sgd,quadratic,mse,1.0,1024,2,0.005,0.0,False,30,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,512,20002,2000,0.021600984968245033,4.122325481148437e-05,1.634349703788757,100
8,p-sgd,quadratic,mse,1.0,1024,2,0.005,0.0,False,31,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,512,20002,2000,0.018333716318011284,3.556506817403715e-05,1.5423216819763184,100
9,p-sgd,quadratic,mse,1.0,1024,2,0.005,0.0,False,32,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,512,20002,2000,0.01884957682341337,3.866601218760479e-05,1.668516993522644,100
0,p-sgd,quadratic,mse,7.0,1024,2,0.005,0.0,False,23,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3584,1928,2000,0.4430680274963379,0.00012185540981590746,0.0009987647645175457,100
1,p-sgd,quadratic,mse,7.0,1024,2,0.005,0.0,False,24,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3584,2331,2000,0.4329650700092316,0.00011909376917174087,0.0009976754663512109,100
2,p-sgd,quadratic,mse,7.0,1024,2,0.005,0.0,False,25,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3584,2054,2000,0.4011222571134567,0.00011269064270891248,0.0009986123768612742,100
3,p-sgd,quadratic,mse,7.0,1024,2,0.005,0.0,False,26,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3584,3321,2000,0.2927612215280533,8.078412793111056e-05,0.0009964393684640527,100
4,p-sgd,quadratic,mse,7.0,1024,2,0.005,0.0,False,27,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3584,1939,2000,0.411750465631485,0.00011506258306326345,0.0009945764904841778,100
5,p-sgd,quadratic,mse,7.0,1024,2,0.005,0.0,False,28,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3584,2011,2000,0.412218764424324,0.00011407686906750315,0.0009978209855034947,100
6,p-sgd,quadratic,mse,7.0,1024,2,0.005,0.0,False,29,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3584,1668,2000,0.38249479234218603,0.00010860160182346591,0.0009972047992050648,100
7,p-sgd,quadratic,mse,7.0,1024,2,0.005,0.0,False,30,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3584,1792,2000,0.4906370639801026,0.0001396037478116341,0.0009962336625903845,100
8,p-sgd,quadratic,mse,7.0,1024,2,0.005,0.0,False,31,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3584,2155,2000,0.3935161232948303,0.00010927955736406147,0.0009968997910618784,100
9,p-sgd,quadratic,mse,7.0,1024,2,0.005,0.0,False,32,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3584,2713,2000,0.34011101722717285,9.475185288465582e-05,0.0009979576570913196,100
0,p-sgd,quadratic,mse,10.0,1024,10,0.005,0.0,False,23,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,5120,10305,2000,0.9558029174804688,0.0001859176918515004,0.0009977943263947964,100
1,p-sgd,quadratic,mse,10.0,1024,10,0.005,0.0,False,24,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,5120,5645,2000,0.9118417799472808,0.0001786524589988403,0.0009994338033720849,100
2,p-sgd,quadratic,mse,10.0,1024,10,0.005,0.0,False,25,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,5120,7371,2000,0.4717230349779129,9.228664202964865e-05,0.0009994872380048037,100
3,p-sgd,quadratic,mse,10.0,1024,10,0.005,0.0,False,26,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,5120,6220,2000,0.6336042582988739,0.0001221523525600787,0.00099706940818578,100
4,p-sgd,quadratic,mse,10.0,1024,10,0.005,0.0,False,27,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,5120,6269,2000,0.6774612665176392,0.00013304402818903327,0.0009984180796891449,100
5,p-sgd,quadratic,mse,10.0,1024,10,0.005,0.0,False,28,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,5120,7502,2000,0.5351181030273438,0.00010519311763346197,0.0009996178559958935,100
6,p-sgd,quadratic,mse,10.0,1024,10,0.005,0.0,False,29,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,5120,6921,2000,0.6306297183036804,0.00012552343105198815,0.0009997817687690258,100
7,p-sgd,quadratic,mse,10.0,1024,10,0.005,0.0,False,30,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,5120,7134,2000,0.5684948563575745,0.00011175423423992471,0.0009994598804041743,100
8,p-sgd,quadratic,mse,10.0,1024,10,0.005,0.0,False,31,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,5120,6530,2000,0.6966063678264618,0.0001354475025436841,0.000998958246782422,100
9,p-sgd,quadratic,mse,10.0,1024,10,0.005,0.0,False,32,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,5120,8434,2000,0.8166339099407196,0.00015860042913118377,0.0009998728055506942,100
0,p-sgd,quadratic,mse,7.0,1024,10,0.005,0.0,False,23,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3584,19680,2000,0.20338574796915052,5.7903360357158824e-05,0.0009996081935241818,100
1,p-sgd,quadratic,mse,7.0,1024,10,0.005,0.0,False,24,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3584,19515,2000,0.20996027439832687,5.7705246945261024e-05,0.000999718438833952,100
2,p-sgd,quadratic,mse,7.0,1024,10,0.005,0.0,False,25,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3584,20002,2000,0.23133628070354464,6.480016600107773e-05,0.0014085579896345735,100
3,p-sgd,quadratic,mse,7.0,1024,10,0.005,0.0,False,26,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3584,18825,2000,0.20626266300678253,5.8689063735073426e-05,0.0009997016750276089,100
4,p-sgd,quadratic,mse,7.0,1024,10,0.005,0.0,False,27,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3584,20002,2000,0.2089819684624672,5.818793397338595e-05,0.0010436030570417645,100
5,p-sgd,quadratic,mse,7.0,1024,10,0.005,0.0,False,28,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3584,20002,2000,0.231464721262455,6.460983058786951e-05,0.0011358900228515267,100
6,p-sgd,quadratic,mse,7.0,1024,10,0.005,0.0,False,29,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3584,20002,2000,0.4219698756933212,0.00011710001126630232,0.0018317491048946977,100
7,p-sgd,quadratic,mse,7.0,1024,10,0.005,0.0,False,30,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3584,20002,2000,0.3552087992429733,9.709140067570844e-05,0.001602667267434299,100
8,p-sgd,quadratic,mse,7.0,1024,10,0.005,0.0,False,31,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3584,20002,2000,0.21851012855768204,6.039529944246169e-05,0.0011686431244015696,100
9,p-sgd,quadratic,mse,7.0,1024,10,0.005,0.0,False,32,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3584,18016,2000,0.2384837418794632,6.720692545059137e-05,0.0009995298460125923,100
0,p-sgd,quadratic,mse,10.0,1024,2,0.005,0.0,False,23,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,5120,1008,2000,0.4189201295375824,8.328431795234792e-05,0.0009968536905944347,100
1,p-sgd,quadratic,mse,10.0,1024,2,0.005,0.0,False,24,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,5120,844,2000,0.8212570548057556,0.00015963804617058486,0.00099513481836766,100
2,p-sgd,quadratic,mse,10.0,1024,2,0.005,0.0,False,25,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,5120,1035,2000,0.6207135915756226,0.00012022267037536949,0.0009902562014758587,100
3,p-sgd,quadratic,mse,10.0,1024,2,0.005,0.0,False,26,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,5120,768,2000,0.7543179690837859,0.00014805066166445613,0.0009941867319867015,100
4,p-sgd,quadratic,mse,10.0,1024,2,0.005,0.0,False,27,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,5120,785,2000,1.0824911594390871,0.00020903588301735,0.000996210495941341,100
5,p-sgd,quadratic,mse,10.0,1024,2,0.005,0.0,False,28,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,5120,968,2000,0.8246330022811891,0.00016272925859084353,0.000994302099570632,100
6,p-sgd,quadratic,mse,10.0,1024,2,0.005,0.0,False,29,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,5120,688,2000,1.2582001090049744,0.00024390811449848115,0.0009961063042283056,100
7,p-sgd,quadratic,mse,10.0,1024,2,0.005,0.0,False,30,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,5120,900,2000,0.7884729504585266,0.00015138196613406762,0.0009972895495593548,100
8,p-sgd,quadratic,mse,10.0,1024,2,0.005,0.0,False,31,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,5120,878,2000,0.9074526131153108,0.0001768223664839752,0.0009999026078730822,100
9,p-sgd,quadratic,mse,10.0,1024,2,0.005,0.0,False,32,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,5120,787,2000,0.9336050450801848,0.00018112405086867509,0.000997512135654688,100
0,p-sgd,quadratic,mse,6.0,1024,2,0.005,0.0,False,23,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3072,2112,2000,0.4007708430290222,0.00012789903848897666,0.0009985117940232158,100
1,p-sgd,quadratic,mse,6.0,1024,2,0.005,0.0,False,24,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3072,3315,2000,0.34358714520931244,0.00011130168786621653,0.000996923423372209,100
2,p-sgd,quadratic,mse,6.0,1024,2,0.005,0.0,False,25,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3072,3463,2000,0.28077180683612823,9.136732842307538e-05,0.0009967801161110401,100
3,p-sgd,quadratic,mse,6.0,1024,2,0.005,0.0,False,26,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3072,2061,2000,0.4527910351753235,0.0001469864000682719,0.000998718896880746,100
4,p-sgd,quadratic,mse,6.0,1024,2,0.005,0.0,False,27,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3072,1665,2000,0.6773091554641724,0.0002184519762522541,0.0009986404329538343,100
5,p-sgd,quadratic,mse,6.0,1024,2,0.005,0.0,False,28,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3072,2280,2000,0.4712408185005188,0.00015498798893531784,0.000997311668470502,100
6,p-sgd,quadratic,mse,6.0,1024,2,0.005,0.0,False,29,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3072,1892,2000,0.5091902315616608,0.00016478635370731354,0.000998252653516829,100
7,p-sgd,quadratic,mse,6.0,1024,2,0.005,0.0,False,30,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3072,2821,2000,0.3056297898292541,9.973234409699216e-05,0.0009965701028704645,100
8,p-sgd,quadratic,mse,6.0,1024,2,0.005,0.0,False,31,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3072,2276,2000,0.5547179579734802,0.00018051349616143847,0.0009982296032831073,100
9,p-sgd,quadratic,mse,6.0,1024,2,0.005,0.0,False,32,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3072,2548,2000,0.433741956949234,0.0001380903777317144,0.0009971543913707137,100
0,p-sgd,quadratic,mse,7.0,1024,2,0.005,0.9,True,23,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3584,299,2000,0.398657351732254,0.00011109264232800342,0.0009972004918381572,100
1,p-sgd,quadratic,mse,7.0,1024,2,0.005,0.9,True,24,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3584,410,2000,0.2818383723497391,7.851769623812288e-05,0.0009944027988240123,100
2,p-sgd,quadratic,mse,7.0,1024,2,0.005,0.9,True,25,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3584,409,2000,0.22648832201957705,6.354891229420899e-05,0.0009937018621712923,100
3,p-sgd,quadratic,mse,7.0,1024,2,0.005,0.9,True,26,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3584,318,2000,0.30718302726745605,8.650606469018385e-05,0.0009892876259982586,100
4,p-sgd,quadratic,mse,7.0,1024,2,0.005,0.9,True,27,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3584,593,2000,0.22168495506048205,6.184584890434053e-05,0.0009939342271536589,100
5,p-sgd,quadratic,mse,7.0,1024,2,0.005,0.9,True,28,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3584,611,2000,0.3039384335279465,8.54478457767982e-05,0.0009973796550184488,100
6,p-sgd,quadratic,mse,7.0,1024,2,0.005,0.9,True,29,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3584,354,2000,0.2930603474378586,8.380284270970151e-05,0.0009984434582293034,100
7,p-sgd,quadratic,mse,7.0,1024,2,0.005,0.9,True,30,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3584,452,2000,0.2702326476573944,7.54631546442397e-05,0.0009986183140426872,100
8,p-sgd,quadratic,mse,7.0,1024,2,0.005,0.9,True,31,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3584,351,2000,0.3718011528253555,0.00010382555046817288,0.0009995561558753252,100
9,p-sgd,quadratic,mse,7.0,1024,2,0.005,0.9,True,32,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3584,348,2000,0.3397638350725174,9.562804189044982e-05,0.0009961697505787015,100
0,p-sgd,quadratic,mse,6.0,1024,10,0.005,0.0,False,23,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3072,20002,2000,0.3358800113201141,0.00010967509297188371,0.0015276942867785694,100
1,p-sgd,quadratic,mse,6.0,1024,10,0.005,0.0,False,24,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3072,20002,2000,0.2956777662038803,9.571958435117268e-05,0.0012908332282677293,100
2,p-sgd,quadratic,mse,6.0,1024,10,0.005,0.0,False,25,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3072,20002,2000,0.3147971034049988,0.00010486270184628664,0.001459115999750793,100
3,p-sgd,quadratic,mse,6.0,1024,10,0.005,0.0,False,26,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3072,20002,2000,0.3342514485120773,0.00010951882359222509,0.0011970421764999626,100
4,p-sgd,quadratic,mse,6.0,1024,10,0.005,0.0,False,27,22,quadratic,none,1e-08,2.0,0.6744899999999999,True,-1,0,3072,20002,2000,0.3155855089426041,0.00010157247379538603,0.0017304179491475224,100
