,optim,activation,loss,samplecomplexity,nfeatures,nhidden,batchsize,lr,momentum,nesterov,nepochs,ntest,startseed,nruns,seed,loss_eps,tau,symmetric_door_k,project_on_sphere,early_stopping_epochs,weightdecay,epoch,train loss,train error,test error
0,p-sgd,symmetric-door,square,10.0,1024,1,5120,0.005,0.9,True,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,20002,939.1012573242188,0.08966673910617827,0.3199999928474426
1,p-sgd,symmetric-door,square,10.0,1024,1,5120,0.005,0.9,True,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,20002,934.9908447265624,0.08514359965920447,0.239999994635582
2,p-sgd,symmetric-door,square,10.0,1024,1,5120,0.005,0.9,True,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,20002,955.7044067382812,0.08522643893957138,0.3799999952316284
3,p-sgd,symmetric-door,square,10.0,1024,1,5120,0.005,0.9,True,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,20002,929.8167114257812,0.08634868264198302,0.3199999928474426
0,gd,symmetric-door,logloss,5.0,1024,1,5120,0.01,0.0,False,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,20002,2461.90283203125,0.12031249701976775,0.2800000011920929
1,gd,symmetric-door,logloss,5.0,1024,1,5120,0.01,0.0,False,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,20002,2945.009765625,0.5054687261581421,1.0399999618530271
2,gd,symmetric-door,logloss,5.0,1024,1,5120,0.01,0.0,False,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,20002,2916.939208984375,0.496874988079071,1.100000023841858
3,gd,symmetric-door,logloss,5.0,1024,1,5120,0.01,0.0,False,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,20002,2909.966064453125,0.5023437738418579,0.9399999976158142
4,gd,symmetric-door,logloss,5.0,1024,1,5120,0.01,0.0,False,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,20002,2460.35400390625,0.11757812649011612,0.18000000715255735
5,gd,symmetric-door,logloss,5.0,1024,1,5120,0.01,0.0,False,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,20002,2925.694580078125,0.5199218988418579,1.0199999809265137
6,gd,symmetric-door,logloss,5.0,1024,1,5120,0.01,0.0,False,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,20002,2459.7119140625,0.12109375,0.20000000298023224
7,gd,symmetric-door,logloss,5.0,1024,1,5120,0.01,0.0,False,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,20002,2927.6337890625,0.5,1.0399999618530271
8,gd,symmetric-door,logloss,5.0,1024,1,5120,0.01,0.0,False,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,20002,2460.635986328125,0.12031249701976775,0.2199999988079071
9,gd,symmetric-door,logloss,5.0,1024,1,5120,0.01,0.0,False,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,20002,2955.034912109375,0.508593738079071,0.9800000190734864
0,sgd,symmetric-door,logloss,20.0,1024,1,10240,0.005,0.9,True,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,20002,5073.053466796875,0.09287109598517418,0.10000000149011612
1,sgd,symmetric-door,logloss,20.0,1024,1,10240,0.005,0.9,True,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,20002,5072.666748046875,0.09228515625,0.10000000149011612
2,sgd,symmetric-door,logloss,20.0,1024,1,10240,0.005,0.9,True,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,20002,5072.77880859375,0.09267577901482582,0.07999999821186066
3,sgd,symmetric-door,logloss,20.0,1024,1,10240,0.005,0.9,True,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,20002,5073.13427734375,0.09228515625,0.07999999821186066
4,sgd,symmetric-door,logloss,20.0,1024,1,10240,0.005,0.9,True,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,20002,5072.640625,0.09335937723517418,0.10000000149011612
5,sgd,symmetric-door,logloss,20.0,1024,1,10240,0.005,0.9,True,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,20002,5072.953857421875,0.09326171875,0.07999999821186066
6,sgd,symmetric-door,logloss,20.0,1024,1,10240,0.005,0.9,True,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,20002,5072.56005859375,0.0927734375,0.10000000149011612
7,sgd,symmetric-door,logloss,20.0,1024,1,10240,0.005,0.9,True,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,20002,5072.969482421875,0.09257812425494194,0.07999999821186066
8,sgd,symmetric-door,logloss,20.0,1024,1,10240,0.005,0.9,True,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,20002,5072.68994140625,0.09228515625,0.07999999821186066
9,sgd,symmetric-door,logloss,20.0,1024,1,10240,0.005,0.9,True,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,20002,5072.749267578125,0.09199218824505806,0.10000000149011612
0,sgd,symmetric-door,logloss,5.0,1024,1,2560,0.005,0.9,True,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1230.8592529296875,0.11835937947034834,0.25999999046325684
1,sgd,symmetric-door,logloss,5.0,1024,1,2560,0.005,0.9,True,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1467.2237548828125,0.508593738079071,1.0399999618530271
2,sgd,symmetric-door,logloss,5.0,1024,1,2560,0.005,0.9,True,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1459.9583129882812,0.502734363079071,1.0
3,sgd,symmetric-door,logloss,5.0,1024,1,2560,0.005,0.9,True,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1461.9804077148438,0.5019531399011612,0.9399999976158142
4,sgd,symmetric-door,logloss,5.0,1024,1,2560,0.005,0.9,True,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1231.0353393554688,0.12187499925494195,0.2199999988079071
5,sgd,symmetric-door,logloss,5.0,1024,1,2560,0.005,0.9,True,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1430.5950927734375,0.4660156220197678,0.9399999976158142
6,sgd,symmetric-door,logloss,5.0,1024,1,2560,0.005,0.9,True,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1230.4429931640625,0.119140625,0.14000000059604645
7,sgd,symmetric-door,logloss,5.0,1024,1,2560,0.005,0.9,True,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1466.6463012695312,0.494140625,0.9800000190734864
8,sgd,symmetric-door,logloss,5.0,1024,1,2560,0.005,0.9,True,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1231.1649780273438,0.12187500298023225,0.239999994635582
9,sgd,symmetric-door,logloss,5.0,1024,1,2560,0.005,0.9,True,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1478.5406494140625,0.5257812440395355,1.0800000429153442
0,gd,symmetric-door,square,1.0,1024,1,1024,0.01,0.0,False,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,20002,149.0218963623047,0.095703125,1.0599999427795408
1,gd,symmetric-door,square,1.0,1024,1,1024,0.01,0.0,False,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,20002,156.23619079589844,0.087890625,1.0
2,gd,symmetric-door,square,1.0,1024,1,1024,0.01,0.0,False,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,20002,153.9600830078125,0.078125,0.8799999952316284
3,gd,symmetric-door,square,1.0,1024,1,1024,0.01,0.0,False,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,20002,144.71768188476562,0.06640625,1.0
4,gd,symmetric-door,square,1.0,1024,1,1024,0.01,0.0,False,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,20002,158.06048583984375,0.080078125,1.0199999809265137
5,gd,symmetric-door,square,1.0,1024,1,1024,0.01,0.0,False,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,20002,170.1044921875,0.1171875,1.1399999856948853
6,gd,symmetric-door,square,1.0,1024,1,1024,0.01,0.0,False,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,20002,152.1450653076172,0.078125,0.959999978542328
7,gd,symmetric-door,square,1.0,1024,1,1024,0.01,0.0,False,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,20002,166.95933532714844,0.14453125,1.2200000286102295
8,gd,symmetric-door,square,1.0,1024,1,1024,0.01,0.0,False,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,20002,153.88706970214844,0.087890625,1.1399999856948853
9,gd,symmetric-door,square,1.0,1024,1,1024,0.01,0.0,False,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,20002,150.113037109375,0.083984375,1.0199999809265137
0,gd,symmetric-door,square,0.5,1024,1,512,0.01,0.0,False,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,415,31.87394714355469,0.0,1.0800000429153442
1,gd,symmetric-door,square,0.5,1024,1,512,0.01,0.0,False,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,365,32.10056686401367,0.0,1.0800000429153442
2,gd,symmetric-door,square,0.5,1024,1,512,0.01,0.0,False,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,302,44.47710418701172,0.0,0.8600000143051147
3,gd,symmetric-door,square,0.5,1024,1,512,0.01,0.0,False,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,368,33.915626525878906,0.0,0.8600000143051147
4,gd,symmetric-door,square,0.5,1024,1,512,0.01,0.0,False,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,328,38.77687072753906,0.0,1.0199999809265137
5,gd,symmetric-door,square,0.5,1024,1,512,0.01,0.0,False,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,291,40.74183654785156,0.0,0.9399999976158142
6,gd,symmetric-door,square,0.5,1024,1,512,0.01,0.0,False,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,263,40.010704040527344,0.0,1.0399999618530271
7,gd,symmetric-door,square,0.5,1024,1,512,0.01,0.0,False,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,279,39.015625,0.0,0.9399999976158142
8,gd,symmetric-door,square,0.5,1024,1,512,0.01,0.0,False,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,261,39.021873474121094,0.0,0.959999978542328
9,gd,symmetric-door,square,0.5,1024,1,512,0.01,0.0,False,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,232,48.24955368041992,0.0,1.0399999618530271
0,p-sgd,symmetric-door,square,3.0,1024,1,1536,0.01,0.0,False,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,20002,272.52255249023443,0.13870848715305328,0.7400000095367432
1,p-sgd,symmetric-door,square,3.0,1024,1,1536,0.01,0.0,False,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,20002,268.8500366210937,0.14313268661499026,0.6800000071525574
2,p-sgd,symmetric-door,square,3.0,1024,1,1536,0.01,0.0,False,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,20002,272.66970825195307,0.15435801446437836,0.8199999928474426
3,p-sgd,symmetric-door,square,3.0,1024,1,1536,0.01,0.0,False,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,20002,220.37842559814453,0.0684368759393692,0.41999998688697815
4,p-sgd,symmetric-door,square,3.0,1024,1,1536,0.01,0.0,False,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,20002,283.498046875,0.1568763554096222,0.7799999713897705
5,p-sgd,symmetric-door,square,3.0,1024,1,1536,0.01,0.0,False,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,20002,273.459701538086,0.14987022429704666,1.0399999618530271
6,p-sgd,symmetric-door,square,3.0,1024,1,1536,0.01,0.0,False,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,20002,271.7593231201172,0.14753635972738266,0.8600000143051147
7,p-sgd,symmetric-door,square,3.0,1024,1,1536,0.01,0.0,False,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,20002,210.1162567138672,0.0570317804813385,0.6200000047683716
8,p-sgd,symmetric-door,square,3.0,1024,1,1536,0.01,0.0,False,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,20002,241.7453842163086,0.09001875668764114,0.5400000214576721
9,p-sgd,symmetric-door,square,3.0,1024,1,1536,0.01,0.0,False,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,20002,294.9814453125,0.15576887875795364,1.0
0,sgd,symmetric-door,logloss,8.0,1024,1,4096,0.005,0.9,True,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1983.9608154296875,0.116943359375,0.239999994635582
1,sgd,symmetric-door,logloss,8.0,1024,1,4096,0.005,0.9,True,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1983.8999633789065,0.1181640625,0.239999994635582
2,sgd,symmetric-door,logloss,8.0,1024,1,4096,0.005,0.9,True,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1983.8510131835935,0.118408203125,0.25999999046325684
3,sgd,symmetric-door,logloss,8.0,1024,1,4096,0.005,0.9,True,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1984.019470214844,0.11962890625,0.239999994635582
4,sgd,symmetric-door,logloss,8.0,1024,1,4096,0.005,0.9,True,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1983.8331909179688,0.116455078125,0.239999994635582
5,sgd,symmetric-door,logloss,8.0,1024,1,4096,0.005,0.9,True,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1983.8433837890625,0.1181640625,0.25999999046325684
6,sgd,symmetric-door,logloss,8.0,1024,1,4096,0.005,0.9,True,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1983.9437255859373,0.11962890625,0.239999994635582
7,sgd,symmetric-door,logloss,8.0,1024,1,4096,0.005,0.9,True,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,20002,2443.8291015625,0.59619140625,1.100000023841858
8,sgd,symmetric-door,logloss,8.0,1024,1,4096,0.005,0.9,True,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,20002,2467.8017578125,0.60693359375,1.1799999475479126
9,sgd,symmetric-door,logloss,8.0,1024,1,4096,0.005,0.9,True,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1983.8743286132806,0.117431640625,0.239999994635582
0,sgd,symmetric-door,square,4.0,1024,1,2048,0.005,0.9,True,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,20002,691.4024353027344,0.4658203125,1.0
1,sgd,symmetric-door,square,4.0,1024,1,2048,0.005,0.9,True,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,20002,679.8325805664062,0.4609375,1.1399999856948853
2,sgd,symmetric-door,square,4.0,1024,1,2048,0.005,0.9,True,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,20002,699.2213745117188,0.50048828125,0.8999999761581421
3,sgd,symmetric-door,square,4.0,1024,1,2048,0.005,0.9,True,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,20002,686.7097473144531,0.45703125,0.9200000166893004
4,sgd,symmetric-door,square,4.0,1024,1,2048,0.005,0.9,True,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,20002,717.6607055664062,0.50244140625,1.0800000429153442
5,sgd,symmetric-door,square,4.0,1024,1,2048,0.005,0.9,True,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,20002,701.2235107421875,0.48779296875,1.1200000047683716
6,sgd,symmetric-door,square,4.0,1024,1,2048,0.005,0.9,True,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,20002,705.7554321289062,0.47607421875,1.0399999618530271
7,sgd,symmetric-door,square,4.0,1024,1,2048,0.005,0.9,True,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,20002,697.9436645507812,0.49609375,1.0
8,sgd,symmetric-door,square,4.0,1024,1,2048,0.005,0.9,True,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,20002,724.9104614257812,0.5078125,1.0599999427795408
9,sgd,symmetric-door,square,4.0,1024,1,2048,0.005,0.9,True,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,20002,703.4847717285156,0.48486328125,1.0
0,p-sgd,symmetric-door,logloss,1.0,1024,1,512,0.01,0.0,False,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,14607,190.6297912597656,0.0,0.9399999976158142
1,p-sgd,symmetric-door,logloss,1.0,1024,1,512,0.01,0.0,False,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,20002,189.65939331054688,0.023323636502027508,0.9200000166893004
2,p-sgd,symmetric-door,logloss,1.0,1024,1,512,0.01,0.0,False,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,19141,188.4618377685547,0.0,0.959999978542328
3,p-sgd,symmetric-door,logloss,1.0,1024,1,512,0.01,0.0,False,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,13531,203.6099624633789,0.0,0.8999999761581421
4,p-sgd,symmetric-door,logloss,1.0,1024,1,512,0.01,0.0,False,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,5715,189.1091537475586,0.0,0.8600000143051147
5,p-sgd,symmetric-door,logloss,1.0,1024,1,512,0.01,0.0,False,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,20002,200.66729736328125,0.030103720724582676,0.8600000143051147
6,p-sgd,symmetric-door,logloss,1.0,1024,1,512,0.01,0.0,False,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,14415,193.5095672607422,0.0,1.0399999618530271
7,p-sgd,symmetric-door,logloss,1.0,1024,1,512,0.01,0.0,False,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,20002,191.99352264404297,0.015609771013259888,0.959999978542328
8,p-sgd,symmetric-door,logloss,1.0,1024,1,512,0.01,0.0,False,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,17619,189.3916549682617,0.0,1.1599999666213991
9,p-sgd,symmetric-door,logloss,1.0,1024,1,512,0.01,0.0,False,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,17273,191.12677764892575,0.0,1.0599999427795408
0,p-sgd,symmetric-door,logloss,15.0,1024,1,7680,0.005,0.9,True,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,20002,3750.675415039063,0.1086057610809803,0.30000001192092896
1,p-sgd,symmetric-door,logloss,15.0,1024,1,7680,0.005,0.9,True,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,20002,3737.04736328125,0.10960317775607108,0.2800000011920929
2,p-sgd,symmetric-door,logloss,15.0,1024,1,7680,0.005,0.9,True,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,20002,3763.879760742188,0.11448462679982185,0.3199999928474426
3,p-sgd,symmetric-door,logloss,15.0,1024,1,7680,0.005,0.9,True,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,20002,3737.38232421875,0.10847683250904083,0.30000001192092896
4,p-sgd,symmetric-door,logloss,15.0,1024,1,7680,0.005,0.9,True,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,20002,3740.134765625,0.11680522561073305,0.20000000298023224
0,p-sgd,symmetric-door,square,0.5,1024,1,256,0.01,0.0,False,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,372,13.900787353515625,0.0,0.9399999976158142
1,p-sgd,symmetric-door,square,0.5,1024,1,256,0.01,0.0,False,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,340,16.756390571594242,0.0,1.1399999856948853
2,p-sgd,symmetric-door,square,0.5,1024,1,256,0.01,0.0,False,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,526,13.00913953781128,0.0,0.8600000143051147
3,p-sgd,symmetric-door,square,0.5,1024,1,256,0.01,0.0,False,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,365,14.778892993927002,0.0,0.7200000286102295
4,p-sgd,symmetric-door,square,0.5,1024,1,256,0.01,0.0,False,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,430,15.53444766998291,0.0,1.0399999618530271
5,p-sgd,symmetric-door,square,0.5,1024,1,256,0.01,0.0,False,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,418,13.485491275787355,0.0,0.9399999976158142
6,p-sgd,symmetric-door,square,0.5,1024,1,256,0.01,0.0,False,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,210,16.021631240844727,0.0,1.0399999618530271
7,p-sgd,symmetric-door,square,0.5,1024,1,256,0.01,0.0,False,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,403,12.770948886871338,0.0,1.0199999809265137
8,p-sgd,symmetric-door,square,0.5,1024,1,256,0.01,0.0,False,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,203,20.49773979187012,0.0,0.8600000143051147
9,p-sgd,symmetric-door,square,0.5,1024,1,256,0.01,0.0,False,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,434,14.27310037612915,0.0,1.0399999618530271
0,p-sgd,symmetric-door,logloss,15.0,1024,1,7680,0.01,0.0,False,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,20002,3720.403198242188,0.1061914563179016,0.25999999046325684
1,p-sgd,symmetric-door,logloss,15.0,1024,1,7680,0.01,0.0,False,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,20002,3695.15673828125,0.1141691505908966,0.30000001192092896
2,p-sgd,symmetric-door,logloss,15.0,1024,1,7680,0.01,0.0,False,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,20002,3745.816528320313,0.10683421418070793,0.30000001192092896
3,p-sgd,symmetric-door,logloss,15.0,1024,1,7680,0.01,0.0,False,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,20002,3755.088989257813,0.11196031793951987,0.2199999988079071
4,p-sgd,symmetric-door,logloss,15.0,1024,1,7680,0.01,0.0,False,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,20002,3754.937133789063,0.10410359874367714,0.2800000011920929
0,gd,symmetric-door,logloss,6.0,1024,1,6144,0.01,0.0,False,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,20002,2941.577880859375,0.1168619766831398,0.3400000035762787
1,gd,symmetric-door,logloss,6.0,1024,1,6144,0.01,0.0,False,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,20002,3547.544921875,0.5338541865348816,1.0
2,gd,symmetric-door,logloss,6.0,1024,1,6144,0.01,0.0,False,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,20002,2941.0615234375,0.1136067733168602,0.3400000035762787
3,gd,symmetric-door,logloss,6.0,1024,1,6144,0.01,0.0,False,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,20002,2941.66845703125,0.1178385391831398,0.36000001430511475
4,gd,symmetric-door,logloss,6.0,1024,1,6144,0.01,0.0,False,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,20002,2940.778076171875,0.1123046875,0.3199999928474426
5,gd,symmetric-door,logloss,6.0,1024,1,6144,0.01,0.0,False,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,20002,2941.097900390625,0.11328125,0.3199999928474426
6,gd,symmetric-door,logloss,6.0,1024,1,6144,0.01,0.0,False,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,20002,2941.052490234375,0.1188151016831398,0.36000001430511475
7,gd,symmetric-door,logloss,6.0,1024,1,6144,0.01,0.0,False,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,20002,2942.086669921875,0.1165364608168602,0.3199999928474426
8,gd,symmetric-door,logloss,6.0,1024,1,6144,0.01,0.0,False,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,20002,3524.916259765625,0.5182291865348816,0.7599999904632568
9,gd,symmetric-door,logloss,6.0,1024,1,6144,0.01,0.0,False,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,20002,3574.483154296875,0.5387369990348816,1.1399999856948853
0,p-sgd,symmetric-door,square,3.0,1024,1,1536,0.005,0.9,True,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,20002,276.2719116210937,0.14140362292528152,1.0599999427795408
1,p-sgd,symmetric-door,square,3.0,1024,1,1536,0.005,0.9,True,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,20002,293.5910339355469,0.167891226708889,1.0399999618530271
2,p-sgd,symmetric-door,square,3.0,1024,1,1536,0.005,0.9,True,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,20002,282.82440185546875,0.14041846990585327,0.959999978542328
3,p-sgd,symmetric-door,square,3.0,1024,1,1536,0.005,0.9,True,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,20002,275.96307373046875,0.13986486941576004,1.0
4,p-sgd,symmetric-door,square,3.0,1024,1,1536,0.005,0.9,True,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,20002,264.17172241210943,0.12305699288845062,0.9399999976158142
5,p-sgd,symmetric-door,square,3.0,1024,1,1536,0.005,0.9,True,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,20002,292.24342346191406,0.14701303094625473,0.699999988079071
6,p-sgd,symmetric-door,square,3.0,1024,1,1536,0.005,0.9,True,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,20002,230.4941253662109,0.09414088353514673,1.0
7,p-sgd,symmetric-door,square,3.0,1024,1,1536,0.005,0.9,True,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,20002,216.7217559814453,0.07492410391569138,0.9399999976158142
8,p-sgd,symmetric-door,square,3.0,1024,1,1536,0.005,0.9,True,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,20002,223.3895797729492,0.08341480046510696,0.7599999904632568
9,p-sgd,symmetric-door,square,3.0,1024,1,1536,0.005,0.9,True,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,20002,264.044937133789,0.12001119554042815,1.1799999475479126
0,p-sgd,symmetric-door,logloss,2.0,1024,1,1024,0.01,0.0,False,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,20002,459.65077209472656,0.13499172031879425,1.1599999666213991
1,p-sgd,symmetric-door,logloss,2.0,1024,1,1024,0.01,0.0,False,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,20002,440.141830444336,0.11377256736159325,0.8799999952316284
2,p-sgd,symmetric-door,logloss,2.0,1024,1,1024,0.01,0.0,False,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,20002,458.01881408691406,0.12403112649917605,0.9200000166893004
