,optim,labels,loss,samplecomplexity,nfeatures,nhidden,lr,momentum,nesterov,seed,start_seed,activation,second_layer_activation,loss_eps,tau,symmetric_door_k,project_on_sphere,early_stopping_epochs,weight_decay,batch_size,epoch,n_epochs,train_loss,train_error,test_error,n_test
1,p-sgd,symmetric-door,logloss,6.0,1024,10,0.005,0.0,False,24,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1885.7927856445312,0.10196733474731444,0.8999999761581421,100
2,p-sgd,symmetric-door,logloss,6.0,1024,10,0.005,0.0,False,25,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1881.611328125,0.13617587089538574,0.9800000190734864,100
3,p-sgd,symmetric-door,logloss,6.0,1024,10,0.005,0.0,False,26,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1912.6665649414065,0.1202470064163208,0.8600000143051147,100
4,p-sgd,symmetric-door,logloss,6.0,1024,10,0.005,0.0,False,27,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1904.8627319335935,0.12312198057770728,1.0399999618530271,100
5,p-sgd,symmetric-door,logloss,6.0,1024,10,0.005,0.0,False,28,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1950.6329956054688,0.14139488339424133,1.0399999618530271,100
6,p-sgd,symmetric-door,logloss,6.0,1024,10,0.005,0.0,False,29,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1908.3590087890625,0.1411801502108574,0.9399999976158142,100
7,p-sgd,symmetric-door,logloss,6.0,1024,10,0.005,0.0,False,30,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1880.6849365234373,0.12812454253435135,0.8399999737739563,100
8,p-sgd,symmetric-door,logloss,6.0,1024,10,0.005,0.0,False,31,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1917.7745361328125,0.12744630873203278,0.8000000119209291,100
9,p-sgd,symmetric-door,logloss,6.0,1024,10,0.005,0.0,False,32,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1921.7302856445312,0.12143773213028908,1.0,100
0,gd,symmetric-door,logloss,0.5,1024,10,0.005,0.0,False,23,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,7423,1000,291.1794128417969,0.0,1.0800000429153442,100
1,gd,symmetric-door,logloss,0.5,1024,10,0.005,0.0,False,24,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,8037,1000,288.3587951660156,0.0,0.9200000166893004,100
2,gd,symmetric-door,logloss,0.5,1024,10,0.005,0.0,False,25,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,6978,1000,292.2000732421875,0.0,1.0199999809265137,100
3,gd,symmetric-door,logloss,0.5,1024,10,0.005,0.0,False,26,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,10001,1000,282.5712585449219,0.00390625,0.8399999737739563,100
4,gd,symmetric-door,logloss,0.5,1024,10,0.005,0.0,False,27,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,10001,1000,282.8295593261719,0.00390625,1.0,100
5,gd,symmetric-door,logloss,0.5,1024,10,0.005,0.0,False,28,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,7043,1000,292.81109619140625,0.0,0.8600000143051147,100
6,gd,symmetric-door,logloss,0.5,1024,10,0.005,0.0,False,29,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,8894,1000,285.8086853027344,0.0,0.9800000190734864,100
7,gd,symmetric-door,logloss,0.5,1024,10,0.005,0.0,False,30,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,10001,1000,281.7953796386719,0.00390625,1.0599999427795408,100
8,gd,symmetric-door,logloss,0.5,1024,10,0.005,0.0,False,31,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,9827,1000,283.9070739746094,0.0,0.8799999952316284,100
9,gd,symmetric-door,logloss,0.5,1024,10,0.005,0.0,False,32,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,7438,1000,291.1427001953125,0.0,0.8999999761581421,100
0,p-sgd,symmetric-door,logloss,2.0,1024,5,0.005,0.9,True,23,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1024,10001,1000,565.6470642089844,0.0117130558937788,1.0399999618530271,100
1,p-sgd,symmetric-door,logloss,2.0,1024,5,0.005,0.9,True,24,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1024,10001,1000,571.59228515625,0.019370464608073238,1.0800000429153442,100
2,p-sgd,symmetric-door,logloss,2.0,1024,5,0.005,0.9,True,25,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1024,10001,1000,571.9980163574219,0.02530414238572121,0.9200000166893004,100
3,p-sgd,symmetric-door,logloss,2.0,1024,5,0.005,0.9,True,26,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1024,10001,1000,574.9858093261719,0.0211640652269125,0.9800000190734864,100
4,p-sgd,symmetric-door,logloss,2.0,1024,5,0.005,0.9,True,27,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1024,10001,1000,571.2698669433594,0.021317848935723305,0.9399999976158142,100
5,p-sgd,symmetric-door,logloss,2.0,1024,5,0.005,0.9,True,28,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1024,10001,1000,570.9886474609375,0.01944579929113388,1.0399999618530271,100
6,p-sgd,symmetric-door,logloss,2.0,1024,5,0.005,0.9,True,29,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1024,10001,1000,572.5154724121094,0.015399479307234287,0.8999999761581421,100
7,p-sgd,symmetric-door,logloss,2.0,1024,5,0.005,0.9,True,30,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1024,10001,1000,582.3609313964844,0.018015068955719468,1.0599999427795408,100
8,p-sgd,symmetric-door,logloss,2.0,1024,5,0.005,0.9,True,31,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1024,10001,1000,544.9682006835939,0.018218642100691795,1.0399999618530271,100
9,p-sgd,symmetric-door,logloss,2.0,1024,5,0.005,0.9,True,32,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1024,10001,1000,565.9613647460938,0.019569490104913708,0.8399999737739563,100
0,gd,symmetric-door,logloss,0.1,1024,10,0.005,0.0,False,23,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,102,5842,1000,58.88557815551758,0.0,1.0199999809265137,100
1,gd,symmetric-door,logloss,0.1,1024,10,0.005,0.0,False,24,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,102,4595,1000,60.10821533203125,0.0,0.8999999761581421,100
2,gd,symmetric-door,logloss,0.1,1024,10,0.005,0.0,False,25,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,102,4738,1000,59.82964706420898,0.0,0.8000000119209291,100
3,gd,symmetric-door,logloss,0.1,1024,10,0.005,0.0,False,26,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,102,4473,1000,60.20318984985352,0.0,0.9399999976158142,100
4,gd,symmetric-door,logloss,0.1,1024,10,0.005,0.0,False,27,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,102,4201,1000,60.09281921386719,0.0,0.9399999976158142,100
5,gd,symmetric-door,logloss,0.1,1024,10,0.005,0.0,False,28,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,102,6956,1000,56.99795532226562,0.0,1.0199999809265137,100
6,gd,symmetric-door,logloss,0.1,1024,10,0.005,0.0,False,29,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,102,4518,1000,60.57635498046875,0.0,0.8999999761581421,100
7,gd,symmetric-door,logloss,0.1,1024,10,0.005,0.0,False,30,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,102,5348,1000,59.27064895629883,0.0,1.0599999427795408,100
8,gd,symmetric-door,logloss,0.1,1024,10,0.005,0.0,False,31,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,102,5316,1000,58.98454284667969,0.0,1.0199999809265137,100
9,gd,symmetric-door,logloss,0.1,1024,10,0.005,0.0,False,32,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,102,4361,1000,60.162147521972656,0.0,1.1799999475479126,100
0,gd,symmetric-door,logloss,3.0,1024,2,0.005,0.0,False,23,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1826.060791015625,0.2194010466337204,0.8199999928474426,100
1,gd,symmetric-door,logloss,3.0,1024,2,0.005,0.0,False,24,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1838.4747314453125,0.2259114533662796,1.0399999618530271,100
2,gd,symmetric-door,logloss,3.0,1024,2,0.005,0.0,False,25,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1836.836669921875,0.2239583283662796,0.8799999952316284,100
3,gd,symmetric-door,logloss,3.0,1024,2,0.005,0.0,False,26,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1829.1419677734373,0.212890625,0.8399999737739563,100
4,gd,symmetric-door,logloss,3.0,1024,2,0.005,0.0,False,27,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1829.458984375,0.2252604216337204,1.0199999809265137,100
5,gd,symmetric-door,logloss,3.0,1024,2,0.005,0.0,False,28,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1833.9677734375,0.23046875,0.959999978542328,100
6,gd,symmetric-door,logloss,3.0,1024,2,0.005,0.0,False,29,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1834.419677734375,0.2220052033662796,1.0399999618530271,100
7,gd,symmetric-door,logloss,3.0,1024,2,0.005,0.0,False,30,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1842.1123046875,0.2369791716337204,1.0599999427795408,100
8,gd,symmetric-door,logloss,3.0,1024,2,0.005,0.0,False,31,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1831.7117919921875,0.224609375,0.9800000190734864,100
9,gd,symmetric-door,logloss,3.0,1024,2,0.005,0.0,False,32,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1833.489501953125,0.2278645783662796,1.0,100
0,p-sgd,symmetric-door,logloss,2.0,1024,2,0.005,0.0,False,23,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1024,10001,1000,584.1602478027344,0.08589574322104454,1.2599999904632568,100
1,p-sgd,symmetric-door,logloss,2.0,1024,2,0.005,0.0,False,24,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1024,10001,1000,590.0556945800781,0.11815983057022095,1.1799999475479126,100
2,p-sgd,symmetric-door,logloss,2.0,1024,2,0.005,0.0,False,25,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1024,10001,1000,588.0361633300781,0.10608227550983428,1.1599999666213991,100
3,p-sgd,symmetric-door,logloss,2.0,1024,2,0.005,0.0,False,26,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1024,10001,1000,591.3961181640625,0.08658026531338693,1.0,100
4,p-sgd,symmetric-door,logloss,2.0,1024,2,0.005,0.0,False,27,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1024,10001,1000,589.611083984375,0.11046522110700607,0.9800000190734864,100
5,p-sgd,symmetric-door,logloss,2.0,1024,2,0.005,0.0,False,28,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1024,10001,1000,591.2832946777344,0.11667479574680327,1.0800000429153442,100
6,p-sgd,symmetric-door,logloss,2.0,1024,2,0.005,0.0,False,29,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1024,10001,1000,592.1572875976562,0.11742103099822998,0.8999999761581421,100
7,p-sgd,symmetric-door,logloss,2.0,1024,2,0.005,0.0,False,30,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1024,10001,1000,602.1710510253906,0.09768084809184074,1.0,100
8,p-sgd,symmetric-door,logloss,2.0,1024,2,0.005,0.0,False,31,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1024,10001,1000,560.5460815429689,0.08400920778512955,1.0,100
9,p-sgd,symmetric-door,logloss,2.0,1024,2,0.005,0.0,False,32,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1024,10001,1000,582.3761291503906,0.07827796041965485,0.9800000190734864,100
0,p-sgd,symmetric-door,logloss,3.0,1024,5,0.005,0.9,True,23,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1536,10001,1000,892.9989013671875,0.03063179273158312,0.959999978542328,100
1,p-sgd,symmetric-door,logloss,3.0,1024,5,0.005,0.9,True,24,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1536,10001,1000,905.649444580078,0.04668769612908363,0.8600000143051147,100
2,p-sgd,symmetric-door,logloss,3.0,1024,5,0.005,0.9,True,25,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1536,10001,1000,878.7091369628906,0.03778503276407719,0.9399999976158142,100
3,p-sgd,symmetric-door,logloss,3.0,1024,5,0.005,0.9,True,26,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1536,10001,1000,881.8952331542969,0.0493506696075201,0.8600000143051147,100
4,p-sgd,symmetric-door,logloss,3.0,1024,5,0.005,0.9,True,27,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1536,10001,1000,886.5054931640625,0.03854812309145928,0.7799999713897705,100
5,p-sgd,symmetric-door,logloss,3.0,1024,5,0.005,0.9,True,28,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1536,10001,1000,896.8983764648438,0.03741242177784443,0.6399999856948853,100
6,p-sgd,symmetric-door,logloss,3.0,1024,5,0.005,0.9,True,29,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1536,10001,1000,859.4545593261719,0.03642429411411285,0.8799999952316284,100
7,p-sgd,symmetric-door,logloss,3.0,1024,5,0.005,0.9,True,30,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1536,10001,1000,876.2746887207031,0.05449242889881134,0.8399999737739563,100
8,p-sgd,symmetric-door,logloss,3.0,1024,5,0.005,0.9,True,31,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1536,10001,1000,847.8313903808594,0.037533529102802284,0.8000000119209291,100
9,p-sgd,symmetric-door,logloss,3.0,1024,5,0.005,0.9,True,32,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1536,10001,1000,862.7317810058594,0.05672823078930377,0.7599999904632568,100
0,p-sgd,symmetric-door,logloss,1.0,1024,2,0.005,0.0,False,23,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,10001,1000,261.8125,0.03292180970311165,0.8999999761581421,100
1,p-sgd,symmetric-door,logloss,1.0,1024,2,0.005,0.0,False,24,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,10001,1000,266.09121704101557,0.028282943181693557,1.0599999427795408,100
2,p-sgd,symmetric-door,logloss,1.0,1024,2,0.005,0.0,False,25,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,10001,1000,285.1622772216797,0.02262018993496895,1.1399999856948853,100
3,p-sgd,symmetric-door,logloss,1.0,1024,2,0.005,0.0,False,26,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,10001,1000,283.8739318847656,0.030303139239549637,0.8399999737739563,100
4,p-sgd,symmetric-door,logloss,1.0,1024,2,0.005,0.0,False,27,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,8085,1000,264.048843383789,0.0,0.9800000190734864,100
5,p-sgd,symmetric-door,logloss,1.0,1024,2,0.005,0.0,False,28,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,10001,1000,271.55674743652344,0.011988024227321148,1.0399999618530271,100
6,p-sgd,symmetric-door,logloss,1.0,1024,2,0.005,0.0,False,29,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,10001,1000,278.8798828125,0.023010737262666225,0.959999978542328,100
7,p-sgd,symmetric-door,logloss,1.0,1024,2,0.005,0.0,False,30,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,10001,1000,265.6456298828125,0.016112936660647392,0.9800000190734864,100
8,p-sgd,symmetric-door,logloss,1.0,1024,2,0.005,0.0,False,31,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,10001,1000,290.31005859375,0.0074349441565573215,0.959999978542328,100
9,p-sgd,symmetric-door,logloss,1.0,1024,2,0.005,0.0,False,32,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,512,10001,1000,269.5826873779297,0.028000112622976303,1.0800000429153442,100
0,p-sgd,symmetric-door,logloss,2.0,1024,10,0.005,0.0,False,23,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1024,10001,1000,604.0748596191406,0.02733046375215054,1.0,100
1,p-sgd,symmetric-door,logloss,2.0,1024,10,0.005,0.0,False,24,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1024,10001,1000,610.75537109375,0.017433418892323967,0.9800000190734864,100
2,p-sgd,symmetric-door,logloss,2.0,1024,10,0.005,0.0,False,25,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1024,10001,1000,608.4903869628906,0.011678834911435844,1.1599999666213991,100
3,p-sgd,symmetric-door,logloss,2.0,1024,10,0.005,0.0,False,26,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1024,10001,1000,614.7108764648438,0.025012077763676643,1.0399999618530271,100
4,p-sgd,symmetric-door,logloss,2.0,1024,10,0.005,0.0,False,27,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1024,10001,1000,612.0140686035156,0.02713180799037218,1.2400000095367432,100
5,p-sgd,symmetric-door,logloss,2.0,1024,10,0.005,0.0,False,28,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1024,10001,1000,609.7626647949219,0.036947017535567284,1.0,100
6,p-sgd,symmetric-door,logloss,2.0,1024,10,0.005,0.0,False,29,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1024,10001,1000,615.6400146484375,0.015399479307234287,1.0599999427795408,100
7,p-sgd,symmetric-door,logloss,2.0,1024,10,0.005,0.0,False,30,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1024,10001,1000,623.5165710449219,0.02275985199958086,0.9800000190734864,100
8,p-sgd,symmetric-door,logloss,2.0,1024,10,0.005,0.0,False,31,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1024,10001,1000,582.0863952636719,0.016194349154829982,1.1599999666213991,100
9,p-sgd,symmetric-door,logloss,2.0,1024,10,0.005,0.0,False,32,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,1024,10001,1000,603.8420715332031,0.011741694062948229,0.8399999737739563,100
0,gd,symmetric-door,logloss,5.0,1024,10,0.005,0.0,False,23,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,10001,1000,3171.378662109375,0.10117187350988388,1.0199999809265137,100
1,gd,symmetric-door,logloss,5.0,1024,10,0.005,0.0,False,24,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,10001,1000,3160.07666015625,0.08242187649011612,0.8399999737739563,100
2,gd,symmetric-door,logloss,5.0,1024,10,0.005,0.0,False,25,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,10001,1000,3168.8671875,0.10781250149011612,0.959999978542328,100
3,gd,symmetric-door,logloss,5.0,1024,10,0.005,0.0,False,26,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,10001,1000,3169.440673828125,0.09335937350988388,0.8199999928474426,100
4,gd,symmetric-door,logloss,5.0,1024,10,0.005,0.0,False,27,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,10001,1000,3164.980224609375,0.09921874850988388,0.7799999713897705,100
5,gd,symmetric-door,logloss,5.0,1024,10,0.005,0.0,False,28,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,10001,1000,3173.199462890625,0.11601562798023225,1.0599999427795408,100
6,gd,symmetric-door,logloss,5.0,1024,10,0.005,0.0,False,29,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,10001,1000,3174.378662109375,0.10859374701976776,0.8600000143051147,100
7,gd,symmetric-door,logloss,5.0,1024,10,0.005,0.0,False,30,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,10001,1000,3169.872314453125,0.09843750298023224,1.0,100
8,gd,symmetric-door,logloss,5.0,1024,10,0.005,0.0,False,31,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,10001,1000,3170.598388671875,0.10585937649011612,1.1399999856948853,100
9,gd,symmetric-door,logloss,5.0,1024,10,0.005,0.0,False,32,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,5120,10001,1000,3172.29248046875,0.10117187350988388,0.9200000166893004,100
0,sgd,symmetric-door,logloss,12.0,1024,5,0.005,0.9,True,23,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,6144,10001,1000,3597.05859375,0.1188151054084301,0.1599999964237213,100
1,sgd,symmetric-door,logloss,12.0,1024,5,0.005,0.9,True,24,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,6144,10001,1000,3597.0596923828125,0.1188151054084301,0.1599999964237213,100
2,sgd,symmetric-door,logloss,12.0,1024,5,0.005,0.9,True,25,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,6144,10001,1000,3597.06298828125,0.1184895820915699,0.1599999964237213,100
3,sgd,symmetric-door,logloss,12.0,1024,5,0.005,0.9,True,26,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,6144,10001,1000,3597.0494384765625,0.1193033866584301,0.1599999964237213,100
4,sgd,symmetric-door,logloss,12.0,1024,5,0.005,0.9,True,27,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,6144,10001,1000,3597.057861328125,0.1189778633415699,0.1599999964237213,100
5,sgd,symmetric-door,logloss,12.0,1024,5,0.005,0.9,True,28,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,6144,10001,1000,3597.04638671875,0.1186523400247097,0.1599999964237213,100
6,sgd,symmetric-door,logloss,12.0,1024,5,0.005,0.9,True,29,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,6144,10001,1000,3597.0518798828125,0.1189778633415699,0.1599999964237213,100
7,sgd,symmetric-door,logloss,12.0,1024,5,0.005,0.9,True,30,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,6144,10001,1000,3597.04638671875,0.119140625,0.1599999964237213,100
8,sgd,symmetric-door,logloss,12.0,1024,5,0.005,0.9,True,31,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,6144,10001,1000,3597.0711669921875,0.119140625,0.1599999964237213,100
9,sgd,symmetric-door,logloss,12.0,1024,5,0.005,0.9,True,32,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,6144,10001,1000,3597.0543212890625,0.1188151016831398,0.1599999964237213,100
0,p-sgd,symmetric-door,logloss,6.0,1024,10,0.005,0.9,True,23,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1799.2070922851562,0.10925454646348952,0.3199999928474426,100
1,p-sgd,symmetric-door,logloss,6.0,1024,10,0.005,0.9,True,24,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1764.45263671875,0.1413111612200737,0.3199999928474426,100
2,p-sgd,symmetric-door,logloss,6.0,1024,10,0.005,0.9,True,25,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1743.1552734375,0.13088715821504593,0.30000001192092896,100
3,p-sgd,symmetric-door,logloss,6.0,1024,10,0.005,0.9,True,26,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1786.6283569335938,0.10562226548790933,0.239999994635582,100
4,p-sgd,symmetric-door,logloss,6.0,1024,10,0.005,0.9,True,27,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1773.7674560546875,0.11234449595212936,0.20000000298023224,100
5,p-sgd,symmetric-door,logloss,6.0,1024,10,0.005,0.9,True,28,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1804.3245239257806,0.13723590224981308,0.2800000011920929,100
6,p-sgd,symmetric-door,logloss,6.0,1024,10,0.005,0.9,True,29,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1774.9463500976562,0.10661868005990982,0.3400000035762787,100
7,p-sgd,symmetric-door,logloss,6.0,1024,10,0.005,0.9,True,30,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1742.4938354492188,0.13077300041913986,0.2199999988079071,100
8,p-sgd,symmetric-door,logloss,6.0,1024,10,0.005,0.9,True,31,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1788.41064453125,0.11677160859107973,0.239999994635582,100
9,p-sgd,symmetric-door,logloss,6.0,1024,10,0.005,0.9,True,32,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,3072,10001,1000,1788.2106323242188,0.13309576362371445,0.2199999988079071,100
0,gd,symmetric-door,logloss,20.0,1024,2,0.005,0.0,False,23,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,20480,10001,1000,12044.0625,0.11025390774011612,0.10000000149011612,100
1,gd,symmetric-door,logloss,20.0,1024,2,0.005,0.0,False,24,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,20480,10001,1000,12044.064453125,0.11044921725988388,0.10000000149011612,100
2,gd,symmetric-door,logloss,20.0,1024,2,0.005,0.0,False,25,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,20480,10001,1000,12044.0625,0.11025390774011612,0.10000000149011612,100
3,gd,symmetric-door,logloss,20.0,1024,2,0.005,0.0,False,26,22,absolute,symmetric-door,1e-08,2.0,0.6744899999999999,True,-1,0,20480,10001,1000,12044.0625,0.11025390774011612,0.10000000149011612,100
