,optim,activation,loss,samplecomplexity,nfeatures,nhidden,batchsize,lr,momentum,nesterov,nepochs,ntest,startseed,nruns,seed,loss_eps,tau,symmetric_door_k,weightdecay,epoch,train loss,train error,test error
5,gd,symmetric-door,logloss,4.5,1024,1,4608,0.01,0.0,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,8166,2459.73291015625,0.4752604067325592,0.8999999761581421
6,gd,symmetric-door,logloss,4.5,1024,1,4608,0.01,0.0,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,8129,2489.006103515625,0.4678819477558136,1.0
7,gd,symmetric-door,logloss,4.5,1024,1,4608,0.01,0.0,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,3489,2529.55419921875,0.4986979067325592,0.9800000190734864
8,gd,symmetric-door,logloss,4.5,1024,1,4608,0.01,0.0,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,5744,2509.74609375,0.4748263955116272,1.0399999618530271
9,gd,symmetric-door,logloss,4.5,1024,1,4608,0.01,0.0,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,6812,2509.76416015625,0.4826388955116272,0.9800000190734864
0,gd,symmetric-door,logloss,2.5,1024,1,2560,0.01,0.0,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,9502,1221.433349609375,0.3609375059604645,1.1599999666213991
1,gd,symmetric-door,logloss,2.5,1024,1,2560,0.01,0.0,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,6154,1240.75048828125,0.3804687559604645,1.100000023841858
2,gd,symmetric-door,logloss,2.5,1024,1,2560,0.01,0.0,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,12292,1207.519287109375,0.36406248807907104,0.9399999976158142
3,gd,symmetric-door,logloss,2.5,1024,1,2560,0.01,0.0,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,7729,1212.2978515625,0.3687500059604645,0.959999978542328
4,gd,symmetric-door,logloss,2.5,1024,1,2560,0.01,0.0,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,9569,1209.5052490234375,0.36640626192092896,1.2200000286102295
5,gd,symmetric-door,logloss,2.5,1024,1,2560,0.01,0.0,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,6793,1248.398193359375,0.4140625,1.0399999618530271
6,gd,symmetric-door,logloss,2.5,1024,1,2560,0.01,0.0,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,10686,1197.651611328125,0.3617187440395355,1.100000023841858
7,gd,symmetric-door,logloss,2.5,1024,1,2560,0.01,0.0,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,8686,1185.103759765625,0.33671873807907104,1.0399999618530271
8,gd,symmetric-door,logloss,2.5,1024,1,2560,0.01,0.0,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,9902,1233.635009765625,0.3804687559604645,1.0
9,gd,symmetric-door,logloss,2.5,1024,1,2560,0.01,0.0,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,9354,1231.8555908203125,0.3804687559604645,1.0599999427795408
0,gd,symmetric-door,logloss,3.0,1024,1,3072,0.01,0.0,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,9256,1555.74072265625,0.4329427182674408,0.8799999952316284
1,gd,symmetric-door,logloss,3.0,1024,1,3072,0.01,0.0,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,9269,1488.55712890625,0.404296875,0.9399999976158142
2,gd,symmetric-door,logloss,3.0,1024,1,3072,0.01,0.0,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,5351,1565.648193359375,0.41796875,1.0599999427795408
3,gd,symmetric-door,logloss,3.0,1024,1,3072,0.01,0.0,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,6310,1508.5260009765625,0.41015625,0.9399999976158142
4,gd,symmetric-door,logloss,3.0,1024,1,3072,0.01,0.0,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,8326,1519.087646484375,0.4029947817325592,1.0599999427795408
5,gd,symmetric-door,logloss,3.0,1024,1,3072,0.01,0.0,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,14021,1518.3074951171875,0.3990885317325592,0.8600000143051147
6,gd,symmetric-door,logloss,3.0,1024,1,3072,0.01,0.0,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,6272,1545.057373046875,0.3971354067325592,0.9200000166893004
7,gd,symmetric-door,logloss,3.0,1024,1,3072,0.01,0.0,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,10783,1513.6815185546875,0.3880208432674408,0.9800000190734864
8,gd,symmetric-door,logloss,3.0,1024,1,3072,0.01,0.0,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,8987,1551.72119140625,0.4173177182674408,1.0399999618530271
9,gd,symmetric-door,logloss,3.0,1024,1,3072,0.01,0.0,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,5162,1535.7783203125,0.4029947817325592,0.9800000190734864
0,gd,symmetric-door,logloss,2.0,1024,1,2048,0.01,0.0,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,15749,865.567138671875,0.302734375,1.0
1,gd,symmetric-door,logloss,2.0,1024,1,2048,0.01,0.0,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,14470,873.5579223632812,0.2919921875,0.8999999761581421
2,gd,symmetric-door,logloss,2.0,1024,1,2048,0.01,0.0,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,19128,852.9585571289062,0.2880859375,1.0
3,gd,symmetric-door,logloss,2.0,1024,1,2048,0.01,0.0,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,14714,841.7267456054688,0.2802734375,1.0599999427795408
4,gd,symmetric-door,logloss,2.0,1024,1,2048,0.01,0.0,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,17419,848.6024169921875,0.2958984375,1.0800000429153442
5,gd,symmetric-door,logloss,2.0,1024,1,2048,0.01,0.0,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,17781,832.5860595703125,0.2900390625,1.0800000429153442
6,gd,symmetric-door,logloss,2.0,1024,1,2048,0.01,0.0,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,13497,863.2086791992188,0.2958984375,1.0199999809265137
7,gd,symmetric-door,logloss,2.0,1024,1,2048,0.01,0.0,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,20002,872.4659423828125,0.3037109375,1.0
8,gd,symmetric-door,logloss,2.0,1024,1,2048,0.01,0.0,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,16378,851.2310180664062,0.3037109375,0.9399999976158142
9,gd,symmetric-door,logloss,2.0,1024,1,2048,0.01,0.0,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,20002,823.3705444335938,0.2919921875,0.9800000190734864
0,gd,symmetric-door,logloss,3.5,1024,1,3584,0.01,0.0,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,6637,1820.7379150390625,0.4196428656578064,0.8999999761581421
1,gd,symmetric-door,logloss,3.5,1024,1,3584,0.01,0.0,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,5534,1851.734375,0.4425223171710968,0.959999978542328
2,gd,symmetric-door,logloss,3.5,1024,1,3584,0.01,0.0,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,5299,1837.239501953125,0.4375,1.100000023841858
