,optim,activation,loss,samplecomplexity,nfeatures,nhidden,batchsize,lr,momentum,nesterov,nepochs,ntest,startseed,nruns,seed,loss_eps,tau,symmetric_door_k,weightdecay,epoch,train loss,train error,test error
6,sgd,symmetric-door,logloss,5.0,1024,1,128,0.002,0.9,False,2000,100,22,10,29,1e-08,1.0,0.5,0,20002,64.9094988822937,0.444140625,0.7599999904632568
7,sgd,symmetric-door,logloss,5.0,1024,1,128,0.002,0.9,False,2000,100,22,10,30,1e-08,1.0,0.5,0,20002,66.00726699829103,0.44140625,0.9399999976158142
8,sgd,symmetric-door,logloss,5.0,1024,1,128,0.002,0.9,False,2000,100,22,10,31,1e-08,1.0,0.5,0,20002,65.70114250183106,0.445703125,0.8999999761581421
9,sgd,symmetric-door,logloss,5.0,1024,1,128,0.002,0.9,False,2000,100,22,10,32,1e-08,1.0,0.5,0,20002,66.58708152770996,0.45703125,1.0
0,p-sgd,symmetric-door,logloss,1.5,1024,1,128,0.01,0.0,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,2821,42.59043725331625,0.12673145967225233,0.959999978542328
1,p-sgd,symmetric-door,logloss,1.5,1024,1,128,0.01,0.0,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,2075,45.30589040120444,0.16365668550133705,0.8799999952316284
2,p-sgd,symmetric-door,logloss,1.5,1024,1,128,0.01,0.0,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,3605,43.77375380198161,0.13236964431901774,1.100000023841858
3,p-sgd,symmetric-door,logloss,1.5,1024,1,128,0.01,0.0,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,5051,46.789671579996735,0.13077029399573806,1.100000023841858
4,p-sgd,symmetric-door,logloss,1.5,1024,1,128,0.01,0.0,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,4050,41.030826886494964,0.1360317866007487,1.0599999427795408
5,p-sgd,symmetric-door,logloss,1.5,1024,1,128,0.01,0.0,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,4157,43.05285167694092,0.15397545198599494,0.9800000190734864
6,p-sgd,symmetric-door,logloss,1.5,1024,1,128,0.01,0.0,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,5337,40.87060483296713,0.09627617585162322,0.9800000190734864
7,p-sgd,symmetric-door,logloss,1.5,1024,1,128,0.01,0.0,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,3998,50.80163224538168,0.1485412623733282,0.8999999761581421
8,p-sgd,symmetric-door,logloss,1.5,1024,1,128,0.01,0.0,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,3910,48.3709799448649,0.18797620510061586,1.1399999856948853
9,p-sgd,symmetric-door,logloss,1.5,1024,1,128,0.01,0.0,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,4143,42.834294319152825,0.08600710953275363,0.8999999761581421
0,p-sgd,symmetric-door,logloss,5.0,1024,1,128,0.01,0.0,False,2000,100,22,10,23,1e-08,1.0,0.6744899999999999,0,3601,54.88794174194336,0.3582447163760662,0.6000000238418579
1,p-sgd,symmetric-door,logloss,5.0,1024,1,128,0.01,0.0,False,2000,100,22,10,24,1e-08,1.0,0.6744899999999999,0,5902,66.9018931388855,0.4401946261525154,1.0399999618530271
