,optim,train,features,hidden,size,lr,momentum,nesterov,epochs,decay,test,seed,runs,seed,epoch,train loss,test loss
9,gd,200,64,1,200,0.0002,0.0,False,40000,0,200,5,20,15,240800,3.2962628893074003e-07,2.166736067010788e-06
10,gd,200,64,1,200,0.0002,0.0,False,40000,0,200,5,20,16,240800,180.06155395507812,1066.9298095703123
11,gd,200,64,1,200,0.0002,0.0,False,40000,0,200,5,20,17,240800,218.923583984375,1982.7734375
12,gd,200,64,1,200,0.0002,0.0,False,40000,0,200,5,20,18,240800,148.257568359375,2553.35498046875
13,gd,200,64,1,200,0.0002,0.0,False,40000,0,200,5,20,19,240800,186.5814208984375,2669.566650390625
14,gd,200,64,1,200,0.0002,0.0,False,40000,0,200,5,20,20,240800,230.18739318847656,2028.91796875
15,gd,200,64,1,200,0.0002,0.0,False,40000,0,200,5,20,21,240800,4.741037002986559e-07,5.610510925180279e-06
16,gd,200,64,1,200,0.0002,0.0,False,40000,0,200,5,20,22,240800,139.54832458496094,1568.2733154296875
17,gd,200,64,1,200,0.0002,0.0,False,40000,0,200,5,20,23,240800,170.93875122070312,2217.931884765625
18,gd,200,64,1,200,0.0002,0.0,False,40000,0,200,5,20,24,240800,86.472412109375,902.6170654296876
19,gd,200,64,1,200,0.0002,0.0,False,40000,0,200,5,20,25,240800,165.66851806640625,2194.962646484375
0,gd,2000,512,1,2000,0.0001,0.0,False,8000,0,2000,5,20,6,72000,916.0300903320312,4866.953125
1,gd,2000,512,1,2000,0.0001,0.0,False,8000,0,2000,5,20,7,72000,1156.223876953125,5991.4384765625
2,gd,2000,512,1,2000,0.0001,0.0,False,8000,0,2000,5,20,8,72000,949.41357421875,4256.4814453125
3,gd,2000,512,1,2000,0.0001,0.0,False,8000,0,2000,5,20,9,72000,1321.4451904296875,8360.9267578125
4,gd,2000,512,1,2000,0.0001,0.0,False,8000,0,2000,5,20,10,72000,1319.4620361328125,9771.0771484375
5,gd,2000,512,1,2000,0.0001,0.0,False,8000,0,2000,5,20,11,72000,1389.623046875,9951.984375
6,gd,2000,512,1,2000,0.0001,0.0,False,8000,0,2000,5,20,12,72000,1340.920166015625,7828.57568359375
7,gd,2000,512,1,2000,0.0001,0.0,False,8000,0,2000,5,20,13,72000,1556.8006591796875,9916.15234375
8,gd,2000,512,1,2000,0.0001,0.0,False,8000,0,2000,5,20,14,72000,1138.65576171875,7910.53515625
9,gd,2000,512,1,2000,0.0001,0.0,False,8000,0,2000,5,20,15,72000,1341.3597412109375,8589.0458984375
10,gd,2000,512,1,2000,0.0001,0.0,False,8000,0,2000,5,20,16,72000,6.388131168932888e-06,4.912315489491448e-05
11,gd,2000,512,1,2000,0.0001,0.0,False,8000,0,2000,5,20,17,72000,6.436351213778836e-06,4.5386965211946524e-05
12,gd,2000,512,1,2000,0.0001,0.0,False,8000,0,2000,5,20,18,72000,5.597583367489278e-06,3.6589441151591025e-05
13,gd,2000,512,1,2000,0.0001,0.0,False,8000,0,2000,5,20,19,72000,1488.6376953125,9532.7509765625
14,gd,2000,512,1,2000,0.0001,0.0,False,8000,0,2000,5,20,20,72000,1244.92041015625,9880.6103515625
15,gd,2000,512,1,2000,0.0001,0.0,False,8000,0,2000,5,20,21,72000,1459.3055419921875,10155.625
16,gd,2000,512,1,2000,0.0001,0.0,False,8000,0,2000,5,20,22,72000,1405.857177734375,8413.3779296875
17,gd,2000,512,1,2000,0.0001,0.0,False,8000,0,2000,5,20,23,72000,1256.33251953125,9312.015625
18,gd,2000,512,1,2000,0.0001,0.0,False,8000,0,2000,5,20,24,72000,1504.4033203125,9435.3515625
19,gd,2000,512,1,2000,0.0001,0.0,False,8000,0,2000,5,20,25,72000,1384.9844970703125,9032.744140625
0,gd,300,64,1,300,0.0002,0.0,False,4000,0,300,5,20,6,24000,1.3508193319466955e-07,9.210363600686831e-07
1,gd,300,64,1,300,0.0002,0.0,False,4000,0,300,5,20,7,24000,1.3650820562816082e-07,9.262515732189058e-07
2,gd,300,64,1,300,0.0002,0.0,False,4000,0,300,5,20,8,24000,1.3909634333231224e-07,8.761717253946699e-07
3,gd,300,64,1,300,0.0002,0.0,False,4000,0,300,5,20,9,24000,436.00079345703125,2196.0107421875
4,gd,300,64,1,300,0.0002,0.0,False,4000,0,300,5,20,10,24000,409.2694091796875,1964.2171630859373
5,gd,300,64,1,300,0.0002,0.0,False,4000,0,300,5,20,11,24000,1.3278867072585854e-07,9.30829912704212e-07
6,gd,300,64,1,300,0.0002,0.0,False,4000,0,300,5,20,12,24000,1.512910614565044e-07,9.168263090941765e-07
7,gd,300,64,1,300,0.0002,0.0,False,4000,0,300,5,20,13,24000,1.5959926713549066e-07,1.1201838105989737e-06
8,gd,300,64,1,300,0.0002,0.0,False,4000,0,300,5,20,14,24000,1.4668964354314087e-07,1.0302539976692058e-06
9,gd,300,64,1,300,0.0002,0.0,False,4000,0,300,5,20,15,24000,1.2385595482555803e-07,8.130344895107554e-07
10,gd,300,64,1,300,0.0002,0.0,False,4000,0,300,5,20,16,24000,1.2831634421672788e-07,7.750846293674841e-07
11,gd,300,64,1,300,0.0002,0.0,False,4000,0,300,5,20,17,24000,1.3985133762162152e-07,8.934115953707079e-07
12,gd,300,64,1,300,0.0002,0.0,False,4000,0,300,5,20,18,24000,1.547451518035814e-07,9.421481763638441e-07
13,gd,300,64,1,300,0.0002,0.0,False,4000,0,300,5,20,19,24000,1.3935611775650616e-07,8.55632094953762e-07
14,gd,300,64,1,300,0.0002,0.0,False,4000,0,300,5,20,20,24000,1.3829797751441222e-07,8.6454548409165e-07
15,gd,300,64,1,300,0.0002,0.0,False,4000,0,300,5,20,21,24000,1.4818718341302883e-07,1.0448932243889428e-06
16,gd,300,64,1,300,0.0002,0.0,False,4000,0,300,5,20,22,24000,1.385597272474115e-07,9.852549283095868e-07
17,gd,300,64,1,300,0.0002,0.0,False,4000,0,300,5,20,23,24000,409.0924682617188,2240.4833984375
18,gd,300,64,1,300,0.0002,0.0,False,4000,0,300,5,20,24,24000,433.1549682617188,2102.44873046875
19,gd,300,64,1,300,0.0002,0.0,False,4000,0,300,5,20,25,24000,1.4210537813141857e-07,9.290679940932024e-07
0,gd,300,64,1,300,0.0004,0.0,False,2000,0,300,5,20,6,12000,3.217660449195137e-08,2.2872036709031815e-07
1,gd,300,64,1,300,0.0004,0.0,False,2000,0,300,5,20,7,12000,3.1099787634047964e-08,2.172933051269865e-07
2,gd,300,64,1,300,0.0004,0.0,False,2000,0,300,5,20,8,12000,3.2739269073545074e-08,2.0303983205849363e-07
3,gd,300,64,1,300,0.0004,0.0,False,2000,0,300,5,20,9,12000,436.0008544921875,2196.012451171875
4,gd,300,64,1,300,0.0004,0.0,False,2000,0,300,5,20,10,12000,409.2694091796875,1964.222900390625
5,gd,300,64,1,300,0.0004,0.0,False,2000,0,300,5,20,11,12000,2.995358272528392e-08,2.1466746602527567e-07
6,gd,300,64,1,300,0.0004,0.0,False,2000,0,300,5,20,12,12000,3.5245129481609177e-08,2.1251294413104913e-07
7,gd,300,64,1,300,0.0004,0.0,False,2000,0,300,5,20,13,12000,3.714165686119486e-08,2.5953133331313444e-07
8,gd,300,64,1,300,0.0004,0.0,False,2000,0,300,5,20,14,12000,3.4726568287624104e-08,2.4690922373338253e-07
9,gd,300,64,1,300,0.0004,0.0,False,2000,0,300,5,20,15,12000,2.825868250511121e-08,1.963668836424404e-07
10,gd,300,64,1,300,0.0004,0.0,False,2000,0,300,5,20,16,12000,3.2564191343453786e-08,1.9961507291554878e-07
11,gd,300,64,1,300,0.0004,0.0,False,2000,0,300,5,20,17,12000,3.2798020299651405e-08,2.1014980688960352e-07
12,gd,300,64,1,300,0.0004,0.0,False,2000,0,300,5,20,18,12000,3.691109284886807e-08,2.2588761794395398e-07
13,gd,300,64,1,300,0.0004,0.0,False,2000,0,300,5,20,19,12000,3.320854702337783e-08,2.0320999283285343e-07
14,gd,300,64,1,300,0.0004,0.0,False,2000,0,300,5,20,20,12000,3.2425699458826784e-08,2.0022964974941715e-07
15,gd,300,64,1,300,0.0004,0.0,False,2000,0,300,5,20,21,12000,3.473398280107176e-08,2.4819522081998e-07
16,gd,300,64,1,300,0.0004,0.0,False,2000,0,300,5,20,22,12000,3.3474368166253043e-08,2.3954075345500314e-07
17,gd,300,64,1,300,0.0004,0.0,False,2000,0,300,5,20,23,12000,409.0924377441406,2240.4794921875
18,gd,300,64,1,300,0.0004,0.0,False,2000,0,300,5,20,24,12000,433.1549682617188,2102.465576171875
19,gd,300,64,1,300,0.0004,0.0,False,2000,0,300,5,20,25,12000,3.4554325623048505e-08,2.2271311195254387e-07
0,gd,400,128,1,400,0.0002,0.0,False,40000,0,400,5,20,6,280400,126.49207305908205,1875.055419921875
1,gd,400,128,1,400,0.0002,0.0,False,40000,0,400,5,20,7,280400,205.3036956787109,2714.86279296875
2,gd,400,128,1,400,0.0002,0.0,False,40000,0,400,5,20,8,280400,105.11014556884766,1126.539794921875
3,gd,400,128,1,400,0.0002,0.0,False,40000,0,400,5,20,9,280400,183.5713806152344,2102.169921875
4,gd,400,128,1,400,0.0002,0.0,False,40000,0,400,5,20,10,280400,171.2021484375,2164.572021484375
5,gd,400,128,1,400,0.0002,0.0,False,40000,0,400,5,20,11,280400,176.55380249023438,2320.5966796875
6,gd,400,128,1,400,0.0002,0.0,False,40000,0,400,5,20,12,280400,195.90460205078125,2107.333740234375
7,gd,400,128,1,400,0.0002,0.0,False,40000,0,400,5,20,13,280400,209.7428131103516,2323.3662109375
8,gd,400,128,1,400,0.0002,0.0,False,40000,0,400,5,20,14,280400,156.9443359375,2021.201171875
9,gd,400,128,1,400,0.0002,0.0,False,40000,0,400,5,20,15,280400,182.65301513671875,2453.468505859375
10,gd,400,128,1,400,0.0002,0.0,False,40000,0,400,5,20,16,280400,172.13717651367188,2946.737548828125
11,gd,400,128,1,400,0.0002,0.0,False,40000,0,400,5,20,17,280400,182.4285888671875,2139.686767578125
12,gd,400,128,1,400,0.0002,0.0,False,40000,0,400,5,20,18,280400,178.0096435546875,1959.71240234375
13,gd,400,128,1,400,0.0002,0.0,False,40000,0,400,5,20,19,280400,184.8624267578125,2099.246337890625
14,gd,400,128,1,400,0.0002,0.0,False,40000,0,400,5,20,20,280400,162.10186767578125,2280.74853515625
15,gd,400,128,1,400,0.0002,0.0,False,40000,0,400,5,20,21,280400,194.11183166503903,2473.0439453125
16,gd,400,128,1,400,0.0002,0.0,False,40000,0,400,5,20,22,280400,155.70977783203125,2864.356689453125
17,gd,400,128,1,400,0.0002,0.0,False,40000,0,400,5,20,23,280400,182.416259765625,2540.9150390625
18,gd,400,128,1,400,0.0002,0.0,False,40000,0,400,5,20,24,280400,210.16888427734372,2322.04638671875
19,gd,400,128,1,400,0.0002,0.0,False,40000,0,400,5,20,25,280400,141.74545288085938,2411.5732421875
0,gd,2400,512,1,2400,0.0001,0.0,False,8000,0,2400,5,20,6,72000,4.5746842260996345e-06,2.7891377612832002e-05
1,gd,2400,512,1,2400,0.0001,0.0,False,8000,0,2400,5,20,7,72000,4.401972091727656e-06,3.000305514433421e-05
2,gd,2400,512,1,2400,0.0001,0.0,False,8000,0,2400,5,20,8,72000,4.400948455440812e-06,2.567173578427173e-05
3,gd,2400,512,1,2400,0.0001,0.0,False,8000,0,2400,5,20,9,72000,1952.979248046875,10390.66796875
4,gd,2400,512,1,2400,0.0001,0.0,False,8000,0,2400,5,20,10,72000,1837.6219482421875,10616.1943359375
0,gd,1600,512,1,1600,0.0001,0.0,False,80000,0,1600,5,20,6,720200,698.9723510742188,9054.623046875
1,gd,1600,512,1,1600,0.0001,0.0,False,80000,0,1600,5,20,7,720200,765.7636108398438,7744.2451171875
2,gd,1600,512,1,1600,0.0001,0.0,False,80000,0,1600,5,20,8,720200,503.4013366699219,4853.8369140625
3,gd,1600,512,1,1600,0.0001,0.0,False,80000,0,1600,5,20,9,720200,701.1934814453125,9006.658203125
4,gd,1600,512,1,1600,0.0001,0.0,False,80000,0,1600,5,20,10,720200,646.9844360351562,7966.3740234375
5,gd,1600,512,1,1600,0.0001,0.0,False,80000,0,1600,5,20,11,720200,791.9526977539062,9056.98828125
0,gd,300,64,1,300,0.0001,0.0,False,8000,0,300,5,20,6,48100,5.483528298100282e-07,3.6519336390483667e-06
1,gd,300,64,1,300,0.0001,0.0,False,8000,0,300,5,20,7,48100,5.689062732017192e-07,3.7878076000197325e-06
2,gd,300,64,1,300,0.0001,0.0,False,8000,0,300,5,20,8,48100,5.622893013423891e-07,3.5488476441969397e-06
3,gd,300,64,1,300,0.0001,0.0,False,8000,0,300,5,20,9,48100,436.00079345703125,2196.00244140625
4,gd,300,64,1,300,0.0001,0.0,False,8000,0,300,5,20,10,48100,409.2693786621094,1964.2059326171875
5,gd,300,64,1,300,0.0001,0.0,False,8000,0,300,5,20,11,48100,5.677803756043431e-07,3.903816377714975e-06
6,gd,300,64,1,300,0.0001,0.0,False,8000,0,300,5,20,12,48100,6.281762239268572e-07,3.822945018328028e-06
7,gd,300,64,1,300,0.0001,0.0,False,8000,0,300,5,20,13,48100,6.607261866520275e-07,4.635158802557272e-06
8,gd,300,64,1,300,0.0001,0.0,False,8000,0,300,5,20,14,48100,6.126954872343049e-07,4.2986544031009535e-06
9,gd,300,64,1,300,0.0001,0.0,False,8000,0,300,5,20,15,48100,5.255452606434119e-07,3.304391611891333e-06
10,gd,300,64,1,300,0.0001,0.0,False,8000,0,300,5,20,16,48100,4.4783331532016746e-07,2.4535909233236453e-06
11,gd,300,64,1,300,0.0001,0.0,False,8000,0,300,5,20,17,48100,5.816206112285728e-07,3.718392690643668e-06
12,gd,300,64,1,300,0.0001,0.0,False,8000,0,300,5,20,18,48100,6.433862154153758e-07,3.888756509695668e-06
13,gd,300,64,1,300,0.0001,0.0,False,8000,0,300,5,20,19,48100,5.574006536335219e-07,3.4567824513942465e-06
14,gd,300,64,1,300,0.0001,0.0,False,8000,0,300,5,20,20,48100,5.734002002100169e-07,3.5914299587602723e-06
15,gd,300,64,1,300,0.0001,0.0,False,8000,0,300,5,20,21,48100,6.08029665727372e-07,4.262126822140999e-06
16,gd,300,64,1,300,0.0001,0.0,False,8000,0,300,5,20,22,48100,5.445825763672474e-07,3.7947097553114877e-06
17,gd,300,64,1,300,0.0001,0.0,False,8000,0,300,5,20,23,48100,409.0924682617188,2240.489013671875
18,gd,300,64,1,300,0.0001,0.0,False,8000,0,300,5,20,24,48100,433.1549682617188,2102.41552734375
19,gd,300,64,1,300,0.0001,0.0,False,8000,0,300,5,20,25,48100,5.87639590321487e-07,3.836006271740189e-06
0,gd,1600,256,1,1600,0.0002,0.0,False,4000,0,1600,5,20,6,32000,2.790948769870738e-07,1.0767353160190396e-06
1,gd,1600,256,1,1600,0.0002,0.0,False,4000,0,1600,5,20,7,32000,2.742823426160612e-07,1.1015833933925023e-06
2,gd,1600,256,1,1600,0.0002,0.0,False,4000,0,1600,5,20,8,32000,1650.2685546875,5675.439453125
3,gd,1600,256,1,1600,0.0002,0.0,False,4000,0,1600,5,20,9,32000,2.890448911330168e-07,1.0948552926492994e-06
4,gd,1600,256,1,1600,0.0002,0.0,False,4000,0,1600,5,20,10,32000,3.088860830757767e-05,0.00016317787230946124
5,gd,1600,256,1,1600,0.0002,0.0,False,4000,0,1600,5,20,11,32000,2.7626521159618283e-07,1.180139406642411e-06
6,gd,1600,256,1,1600,0.0002,0.0,False,4000,0,1600,5,20,12,32000,1627.5218505859375,5352.681640625
7,gd,1600,256,1,1600,0.0002,0.0,False,4000,0,1600,5,20,13,32000,2.8038982691214187e-07,1.2157049695815658e-06
8,gd,1600,256,1,1600,0.0002,0.0,False,4000,0,1600,5,20,14,32000,1695.707275390625,5184.2763671875
9,gd,1600,256,1,1600,0.0002,0.0,False,4000,0,1600,5,20,15,32000,2.794261604321946e-07,1.2140711760366685e-06
10,gd,1600,256,1,1600,0.0002,0.0,False,4000,0,1600,5,20,16,32000,3.0233144343583257e-07,1.2784811360688764e-06
11,gd,1600,256,1,1600,0.0002,0.0,False,4000,0,1600,5,20,17,32000,2.931494123004086e-07,1.2289153801248176e-06
12,gd,1600,256,1,1600,0.0002,0.0,False,4000,0,1600,5,20,18,32000,2.469958246820169e-07,9.433524610358289e-07
13,gd,1600,256,1,1600,0.0002,0.0,False,4000,0,1600,5,20,19,32000,1689.5196533203125,5812.13330078125
14,gd,1600,256,1,1600,0.0002,0.0,False,4000,0,1600,5,20,20,32000,2.831086192145449e-07,1.03358797787223e-06
15,gd,1600,256,1,1600,0.0002,0.0,False,4000,0,1600,5,20,21,32000,3.097075307323393e-07,1.3270584986457834e-06
16,gd,1600,256,1,1600,0.0002,0.0,False,4000,0,1600,5,20,22,32000,2.698993455396703e-07,1.093948867492145e-06
17,gd,1600,256,1,1600,0.0002,0.0,False,4000,0,1600,5,20,23,32000,2.805797976179747e-07,1.0871756330743663e-06
18,gd,1600,256,1,1600,0.0002,0.0,False,4000,0,1600,5,20,24,32000,3.112210151812178e-07,1.366947685710329e-06
19,gd,1600,256,1,1600,0.0002,0.0,False,4000,0,1600,5,20,25,32000,2.9206995577624184e-07,1.1867897455886123e-06
0,gd,600,128,1,600,0.0004,0.0,False,2000,0,600,5,20,6,14000,503.10693359375,3235.654296875
1,gd,600,128,1,600,0.0004,0.0,False,2000,0,600,5,20,7,14000,7.432401361029407e-08,5.746875899603765e-07
2,gd,600,128,1,600,0.0004,0.0,False,2000,0,600,5,20,8,14000,7.020010173164338e-08,5.087616727905697e-07
3,gd,600,128,1,600,0.0004,0.0,False,2000,0,600,5,20,9,14000,468.341552734375,2532.387939453125
4,gd,600,128,1,600,0.0004,0.0,False,2000,0,600,5,20,10,14000,7.171902893787774e-08,5.801643396807775e-07
5,gd,600,128,1,600,0.0004,0.0,False,2000,0,600,5,20,11,14000,6.995554713284946e-08,5.078564981886302e-07
6,gd,600,128,1,600,0.0004,0.0,False,2000,0,600,5,20,12,14000,7.497304466141942e-08,5.486772920448857e-07
7,gd,600,128,1,600,0.0004,0.0,False,2000,0,600,5,20,13,14000,500.2076416015625,2916.296142578125
8,gd,600,128,1,600,0.0004,0.0,False,2000,0,600,5,20,14,14000,533.8582763671875,2955.826904296875
9,gd,600,128,1,600,0.0004,0.0,False,2000,0,600,5,20,15,14000,7.025054316045498e-08,5.402596343628829e-07
10,gd,600,128,1,600,0.0004,0.0,False,2000,0,600,5,20,16,14000,7.415681579914235e-08,5.841202437295578e-07
11,gd,600,128,1,600,0.0004,0.0,False,2000,0,600,5,20,17,14000,463.8634643554688,3071.625244140625
12,gd,600,128,1,600,0.0004,0.0,False,2000,0,600,5,20,18,14000,469.6418762207031,2281.40576171875
13,gd,600,128,1,600,0.0004,0.0,False,2000,0,600,5,20,19,14000,7.440651472734316e-08,5.268857989904063e-07
14,gd,600,128,1,600,0.0004,0.0,False,2000,0,600,5,20,20,14000,5.190696356294212e-06,4.177650043857284e-05
15,gd,600,128,1,600,0.0004,0.0,False,2000,0,600,5,20,21,14000,6.783946560062759e-08,5.090134891361231e-07
16,gd,600,128,1,600,0.0004,0.0,False,2000,0,600,5,20,22,14000,456.85400390625,2745.24462890625
17,gd,600,128,1,600,0.0004,0.0,False,2000,0,600,5,20,23,14000,7.224333131716776e-08,5.257567181615741e-07
18,gd,600,128,1,600,0.0004,0.0,False,2000,0,600,5,20,24,14000,419.8610229492188,2425.3798828125
19,gd,600,128,1,600,0.0004,0.0,False,2000,0,600,5,20,25,14000,528.1925659179689,2671.76123046875
0,gd,400,64,1,400,0.0004,0.0,False,2000,0,400,5,20,6,12000,1.644704994419044e-08,7.770071874801943e-08
1,gd,400,64,1,400,0.0004,0.0,False,2000,0,400,5,20,7,12000,1.7692695308824113e-08,7.284520364692072e-08
2,gd,400,64,1,400,0.0004,0.0,False,2000,0,400,5,20,8,12000,1.7790751982715847e-08,8.945154661432751e-08
3,gd,400,64,1,400,0.0004,0.0,False,2000,0,400,5,20,9,12000,1.6965183036177223e-08,7.467851048659213e-08
4,gd,400,64,1,400,0.0004,0.0,False,2000,0,400,5,20,10,12000,1.6438054473155717e-08,7.022524073363455e-08
5,gd,400,64,1,400,0.0004,0.0,False,2000,0,400,5,20,11,12000,1.743294397726913e-08,8.284624897214599e-08
6,gd,400,64,1,400,0.0004,0.0,False,2000,0,400,5,20,12,12000,1.7541905705797944e-08,6.809823105413669e-08
7,gd,400,64,1,400,0.0004,0.0,False,2000,0,400,5,20,13,12000,1.9102497361700447e-08,9.968994874043345e-08
8,gd,400,64,1,400,0.0004,0.0,False,2000,0,400,5,20,14,12000,1.667260107751645e-08,8.017046582153851e-08
9,gd,400,64,1,400,0.0004,0.0,False,2000,0,400,5,20,15,12000,1.8411075330959648e-08,9.200425665767398e-08
10,gd,400,64,1,400,0.0004,0.0,False,2000,0,400,5,20,16,12000,1.5526573804436342e-08,7.466346119144872e-08
11,gd,400,64,1,400,0.0004,0.0,False,2000,0,400,5,20,17,12000,1.801891080788209e-08,7.730095319402608e-08
12,gd,400,64,1,400,0.0004,0.0,False,2000,0,400,5,20,18,12000,1.6632510480008023e-08,6.901463223130122e-08
13,gd,400,64,1,400,0.0004,0.0,False,2000,0,400,5,20,19,12000,1.7134539120888806e-08,7.635679821760277e-08
14,gd,400,64,1,400,0.0004,0.0,False,2000,0,400,5,20,20,12000,648.731689453125,2897.494384765625
15,gd,400,64,1,400,0.0004,0.0,False,2000,0,400,5,20,21,12000,1.6186412210572598e-08,7.521746425709352e-08
16,gd,400,64,1,400,0.0004,0.0,False,2000,0,400,5,20,22,12000,1.6335750530060977e-08,7.282572056510618e-08
17,gd,400,64,1,400,0.0004,0.0,False,2000,0,400,5,20,23,12000,1.800198212720261e-08,7.841343574455094e-08
18,gd,400,64,1,400,0.0004,0.0,False,2000,0,400,5,20,24,12000,1.6847515382778507e-08,7.636546683897906e-08
19,gd,400,64,1,400,0.0004,0.0,False,2000,0,400,5,20,25,12000,1.7739138158390233e-08,7.054390493976825e-08
0,gd,1200,256,1,1200,0.0004,0.0,False,2000,0,1200,5,20,6,16000,1.2586758657562316e-07,6.800733558520733e-07
1,gd,1200,256,1,1200,0.0004,0.0,False,2000,0,1200,5,20,7,16000,1031.48486328125,3828.075439453125
2,gd,1200,256,1,1200,0.0004,0.0,False,2000,0,1200,5,20,8,16000,901.0419311523438,4132.96484375
3,gd,1200,256,1,1200,0.0004,0.0,False,2000,0,1200,5,20,9,16000,1.1607714611727714e-07,6.57026475892053e-07
4,gd,1200,256,1,1200,0.0004,0.0,False,2000,0,1200,5,20,10,16000,1.0666274619097747e-07,6.415604616449855e-07
5,gd,1200,256,1,1200,0.0004,0.0,False,2000,0,1200,5,20,11,16000,1.2160380435943807e-07,6.847103009022247e-07
6,gd,1200,256,1,1200,0.0004,0.0,False,2000,0,1200,5,20,12,16000,987.9129638671876,4154.03955078125
7,gd,1200,256,1,1200,0.0004,0.0,False,2000,0,1200,5,20,13,16000,1098.4375,3874.385986328125
8,gd,1200,256,1,1200,0.0004,0.0,False,2000,0,1200,5,20,14,16000,773.0375366210938,3349.5947265625
9,gd,1200,256,1,1200,0.0004,0.0,False,2000,0,1200,5,20,15,16000,963.5474853515624,4097.42578125
10,gd,1200,256,1,1200,0.0004,0.0,False,2000,0,1200,5,20,16,16000,1.2945231731009701e-07,6.90094339006464e-07
11,gd,1200,256,1,1200,0.0004,0.0,False,2000,0,1200,5,20,17,16000,968.076171875,4328.39697265625
12,gd,1200,256,1,1200,0.0004,0.0,False,2000,0,1200,5,20,18,16000,1010.4823608398438,5286.904296875
13,gd,1200,256,1,1200,0.0004,0.0,False,2000,0,1200,5,20,19,16000,907.3414916992188,3694.96875
14,gd,1200,256,1,1200,0.0004,0.0,False,2000,0,1200,5,20,20,16000,1.270942959763488e-07,6.352008199428383e-07
15,gd,1200,256,1,1200,0.0004,0.0,False,2000,0,1200,5,20,21,16000,1.1876142025357694e-07,7.17045054443588e-07
16,gd,1200,256,1,1200,0.0004,0.0,False,2000,0,1200,5,20,22,16000,1.1246064701708748e-07,6.405186354641047e-07
17,gd,1200,256,1,1200,0.0004,0.0,False,2000,0,1200,5,20,23,16000,971.388427734375,5375.2099609375
18,gd,1200,256,1,1200,0.0004,0.0,False,2000,0,1200,5,20,24,16000,918.0667114257812,3981.646484375
19,gd,1200,256,1,1200,0.0004,0.0,False,2000,0,1200,5,20,25,16000,1.2193197562737626e-07,6.693672389701533e-07
0,gd,800,128,1,800,0.0002,0.0,False,4000,0,800,5,20,6,28000,1.4545720716796493e-07,6.204206783877453e-07
1,gd,800,128,1,800,0.0002,0.0,False,4000,0,800,5,20,7,28000,1031.578125,4339.05859375
2,gd,800,128,1,800,0.0002,0.0,False,4000,0,800,5,20,8,28000,1.37264549948668e-07,5.75725550788775e-07
3,gd,800,128,1,800,0.0002,0.0,False,4000,0,800,5,20,9,28000,1.4708098206028808e-07,6.584829179701046e-07
4,gd,800,128,1,800,0.0002,0.0,False,4000,0,800,5,20,10,28000,1.4421544847209586e-07,5.857147016286035e-07
5,gd,800,128,1,800,0.0002,0.0,False,4000,0,800,5,20,11,28000,1.3410461008334096e-07,4.6787008045612316e-07
6,gd,800,128,1,800,0.0002,0.0,False,4000,0,800,5,20,12,28000,1.4021212280113104e-07,6.387449502653908e-07
7,gd,800,128,1,800,0.0002,0.0,False,4000,0,800,5,20,13,28000,1.426075044719255e-07,5.86737485264166e-07
8,gd,800,128,1,800,0.0002,0.0,False,4000,0,800,5,20,14,28000,1.3683117572327322e-07,5.271237455417578e-07
9,gd,800,128,1,800,0.0002,0.0,False,4000,0,800,5,20,15,28000,1.4951234561522142e-07,6.918164103808522e-07
10,gd,800,128,1,800,0.0002,0.0,False,4000,0,800,5,20,16,28000,1003.3161010742188,3989.095947265625
11,gd,800,128,1,800,0.0002,0.0,False,4000,0,800,5,20,17,28000,1.4020007199633255e-07,5.491235128829429e-07
12,gd,800,128,1,800,0.0002,0.0,False,4000,0,800,5,20,18,28000,1.4017254557074918e-07,5.681602033291711e-07
13,gd,800,128,1,800,0.0002,0.0,False,4000,0,800,5,20,19,28000,1.370374889120285e-07,5.752762035626803e-07
14,gd,800,128,1,800,0.0002,0.0,False,4000,0,800,5,20,20,28000,1.4455214625286314e-07,6.767228342141607e-07
15,gd,800,128,1,800,0.0002,0.0,False,4000,0,800,5,20,21,28000,1.3247243657588115e-07,5.297902134770993e-07
16,gd,800,128,1,800,0.0002,0.0,False,4000,0,800,5,20,22,28000,1.3836438483849633e-07,6.125465574768896e-07
17,gd,800,128,1,800,0.0002,0.0,False,4000,0,800,5,20,23,28000,1.4756781752112147e-07,6.873405027363333e-07
18,gd,800,128,1,800,0.0002,0.0,False,4000,0,800,5,20,24,28000,1.4425152983221776e-07,6.003898533890606e-07
19,gd,800,128,1,800,0.0002,0.0,False,4000,0,800,5,20,25,28000,1.369958937402771e-07,4.832868398807477e-07
0,gd,300,64,1,300,0.0002,0.0,False,40000,0,300,5,20,6,240800,1.3356957140331358e-07,9.090125558941508e-07
0,gd,400,128,1,400,0.0004,0.0,False,20000,0,400,5,20,6,140200,126.4920654296875,1875.0843505859373
1,gd,400,128,1,400,0.0004,0.0,False,20000,0,400,5,20,7,140200,205.3036956787109,2714.87890625
2,gd,400,128,1,400,0.0004,0.0,False,20000,0,400,5,20,8,140200,105.1101303100586,1126.506591796875
3,gd,400,128,1,400,0.0004,0.0,False,20000,0,400,5,20,9,140200,183.57139587402344,2102.224609375
4,gd,400,128,1,400,0.0004,0.0,False,20000,0,400,5,20,10,140200,171.2021484375,2164.625732421875
5,gd,400,128,1,400,0.0004,0.0,False,20000,0,400,5,20,11,140200,176.55381774902344,2320.616943359375
6,gd,400,128,1,400,0.0004,0.0,False,20000,0,400,5,20,12,140200,195.9045867919922,2107.334716796875
