,optim,samplecomplexity,nfeatures,nhidden,batchsize,lr,momentum,nesterov,nepochs,weightdecay,ntest,startseed,nruns,tau,seed,epoch,train error,test error
5,sgd,2.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,1.0,38,20002,0.006855407962575555,6.567432880401611
6,sgd,2.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,1.0,39,20002,0.005201583757298067,4.617024898529053
7,sgd,2.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,1.0,40,20002,0.006321866414509714,6.4005794525146475
8,sgd,2.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,1.0,41,20002,0.00494012885610573,4.232665061950684
9,sgd,2.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,1.0,42,20002,0.00616035278653726,4.366480350494385
0,p-sgd,2.0,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,23,20002,0.0003208685975550907,2.556938886642456
1,p-sgd,2.0,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,24,20002,0.00022137607447803018,2.4646680355072017
2,p-sgd,2.0,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,25,20002,0.0003790532064158469,3.349985361099243
3,p-sgd,2.0,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,26,20002,0.0003407112526474521,3.21879243850708
4,p-sgd,2.0,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,27,20002,0.00012228993182361592,2.7784366607666016
5,p-sgd,2.0,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,28,20002,0.00033030333543138113,3.285436153411865
6,p-sgd,2.0,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,29,20002,0.0002717036677495344,2.719232082366944
7,p-sgd,2.0,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,30,20002,0.0002624907147037448,2.588995695114136
8,p-sgd,2.0,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,31,20002,0.0002450752672302769,2.455488920211792
9,p-sgd,2.0,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,32,20002,0.00015244750829879194,2.641363859176636
0,sgd,2.0,1024,1,128,0.01,0.0,False,2000,0,100,32,10,1.0,33,20002,0.21709197759628296,10.663183212280273
1,sgd,2.0,1024,1,128,0.01,0.0,False,2000,0,100,32,10,1.0,34,20002,0.2349076122045517,6.275708198547362
2,sgd,2.0,1024,1,128,0.01,0.0,False,2000,0,100,32,10,1.0,35,20002,0.21294235717505214,9.884003639221193
3,sgd,2.0,1024,1,128,0.01,0.0,False,2000,0,100,32,10,1.0,36,20002,0.20690196752548215,5.77904224395752
4,sgd,2.0,1024,1,128,0.01,0.0,False,2000,0,100,32,10,1.0,37,20002,0.20591737050563094,6.359415054321289
5,sgd,2.0,1024,1,128,0.01,0.0,False,2000,0,100,32,10,1.0,38,20002,0.2166300294920802,8.591447830200195
6,sgd,2.0,1024,1,128,0.01,0.0,False,2000,0,100,32,10,1.0,39,20002,0.2034789314493537,7.211898326873778
7,sgd,2.0,1024,1,128,0.01,0.0,False,2000,0,100,32,10,1.0,40,20002,0.17729381937533614,10.996345520019533
8,sgd,2.0,1024,1,128,0.01,0.0,False,2000,0,100,32,10,1.0,41,20002,0.22719788178801534,6.70255184173584
9,sgd,2.0,1024,1,128,0.01,0.0,False,2000,0,100,32,10,1.0,42,20002,0.2284065205603838,6.236339569091798
0,p-sgd,3.5,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,23,20002,5.255951535738339e-05,0.01114326436072588
1,p-sgd,3.5,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,24,20002,7.395645791673034e-05,0.019789118319749832
2,p-sgd,3.5,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,25,20002,5.747101347099358e-05,0.01296326145529747
3,p-sgd,3.5,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,26,20002,6.821574541910585e-05,0.012780457735061646
4,p-sgd,3.5,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,27,20002,6.744784163207181e-05,0.014201066456735134
5,p-sgd,3.5,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,28,20002,5.5810313954550247e-05,0.01258382573723793
6,p-sgd,3.5,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,29,20002,8.043703279067163e-05,0.020378829911351204
7,p-sgd,3.5,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,30,20002,8.258601350722271e-05,0.015751609578728676
8,p-sgd,3.5,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,31,20002,8.296779898436008e-05,0.015988018363714218
9,p-sgd,3.5,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,32,20002,7.046825313799283e-05,0.01640029437839985
0,p-sgd,2.5,1024,1,128,0.002,0.9,False,2000,0,100,22,10,2.0,23,4590,3.921742008969886e-05,0.0009861707221716642
1,p-sgd,2.5,1024,1,128,0.002,0.9,False,2000,0,100,22,10,2.0,24,1976,2.35552087360702e-05,0.0009937920840457082
2,p-sgd,2.5,1024,1,128,0.002,0.9,False,2000,0,100,22,10,2.0,25,4010,3.370289150552708e-05,0.000994634465314448
3,p-sgd,2.5,1024,1,128,0.002,0.9,False,2000,0,100,22,10,2.0,26,2127,3.403611453904887e-05,0.0009895353578031065
4,p-sgd,2.5,1024,1,128,0.002,0.9,False,2000,0,100,22,10,2.0,27,5101,2.8146580189059026e-05,0.0009689762373454868
5,p-sgd,2.5,1024,1,128,0.002,0.9,False,2000,0,100,22,10,2.0,28,9002,3.3028523466782646e-05,0.0009808116592466831
6,p-sgd,2.5,1024,1,128,0.002,0.9,False,2000,0,100,22,10,2.0,29,2961,3.416865765757393e-05,0.0009611655841581523
7,p-sgd,2.5,1024,1,128,0.002,0.9,False,2000,0,100,22,10,2.0,30,2151,1.8295692734682236e-05,0.0009916985873132944
8,p-sgd,2.5,1024,1,128,0.002,0.9,False,2000,0,100,22,10,2.0,31,4225,6.796519128329236e-05,0.0009194966405630113
9,p-sgd,2.5,1024,1,128,0.002,0.9,False,2000,0,100,22,10,2.0,32,4953,3.199979209966841e-05,0.0009183792280964552
0,p-sgd,3.0,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,23,20002,0.00014536819859737682,0.0978362113237381
1,p-sgd,3.0,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,24,20002,0.00014769800024320526,0.11218138039112092
2,p-sgd,3.0,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,25,20002,0.00014913567489808582,0.1087113544344902
3,p-sgd,3.0,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,26,20002,0.0002381219910603249,0.14458589255809784
4,p-sgd,3.0,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,27,20002,0.00019500704547681383,0.13754764199256894
5,p-sgd,3.0,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,28,20002,0.00022169512097510358,0.14444015920162198
6,p-sgd,3.0,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,29,20002,0.0003075038960863215,0.21027818322181704
7,p-sgd,3.0,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,30,20002,0.0003339025630945495,0.2586723268032074
8,p-sgd,3.0,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,31,20002,0.00016379347774394168,0.12575030326843262
9,p-sgd,3.0,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,32,20002,0.0002591637342751104,0.13537085056304932
0,p-sgd,3.5,1024,1,128,0.002,0.9,False,2000,0,100,22,10,2.0,23,801,9.869471848235532e-05,0.0009333016932941972
1,p-sgd,3.5,1024,1,128,0.002,0.9,False,2000,0,100,22,10,2.0,24,953,8.563450540220532e-05,0.0009834024822339416
2,p-sgd,3.5,1024,1,128,0.002,0.9,False,2000,0,100,22,10,2.0,25,1619,8.328548236542182e-05,0.0009489463409408928
3,p-sgd,3.5,1024,1,128,0.002,0.9,False,2000,0,100,22,10,2.0,26,1046,0.00010388221237787678,0.0009715535561554133
4,p-sgd,3.5,1024,1,128,0.002,0.9,False,2000,0,100,22,10,2.0,27,789,7.865885072533274e-05,0.0009847061010077596
5,p-sgd,3.5,1024,1,128,0.002,0.9,False,2000,0,100,22,10,2.0,28,872,5.257301414271102e-05,0.0009732799371704461
6,p-sgd,3.5,1024,1,128,0.002,0.9,False,2000,0,100,22,10,2.0,29,511,9.985242507225068e-05,0.0009860048303380606
7,p-sgd,3.5,1024,1,128,0.002,0.9,False,2000,0,100,22,10,2.0,30,2808,7.44376312858159e-05,0.000983258243650198
8,p-sgd,3.5,1024,1,128,0.002,0.9,False,2000,0,100,22,10,2.0,31,478,0.00010044294088272312,0.0009588429820723832
9,p-sgd,3.5,1024,1,128,0.002,0.9,False,2000,0,100,22,10,2.0,32,750,9.13806270546047e-05,0.0009812795324251056
0,p-sgd,3.5,1024,2,128,0.002,0.9,False,2000,0,100,32,10,2.0,33,5937,1.7772108614216063e-05,0.0009938295697793362
1,p-sgd,3.5,1024,2,128,0.002,0.9,False,2000,0,100,32,10,2.0,34,5711,2.191711668534221e-05,0.0009977269219234586
2,p-sgd,3.5,1024,2,128,0.002,0.9,False,2000,0,100,32,10,2.0,35,7279,1.3091918000489905e-05,0.000992613728158176
3,p-sgd,3.5,1024,2,128,0.002,0.9,False,2000,0,100,32,10,2.0,36,5377,2.9422807529044807e-05,0.000995912472717464
4,p-sgd,3.5,1024,2,128,0.002,0.9,False,2000,0,100,32,10,2.0,37,4175,6.484857424636305e-05,0.0009802829008549454
5,p-sgd,3.5,1024,2,128,0.002,0.9,False,2000,0,100,32,10,2.0,38,7027,1.2227567692337158e-05,0.0009878765558823943
6,p-sgd,3.5,1024,2,128,0.002,0.9,False,2000,0,100,32,10,2.0,39,5409,1.9812751686133974e-05,0.0009993169223889706
7,p-sgd,3.5,1024,2,128,0.002,0.9,False,2000,0,100,32,10,2.0,40,6926,3.3175998071653475e-05,0.0009901311714202166
8,p-sgd,3.5,1024,2,128,0.002,0.9,False,2000,0,100,32,10,2.0,41,4848,2.0629706796171373e-05,0.000997910974547267
9,p-sgd,3.5,1024,2,128,0.002,0.9,False,2000,0,100,32,10,2.0,42,7460,2.5163048186576426e-05,0.0009951156098395586
0,p-sgd,4.0,1024,5,128,0.002,0.9,False,2000,0,100,22,10,1.0,23,16497,1.0301690281266929e-05,0.0009911709930747747
1,p-sgd,4.0,1024,5,128,0.002,0.9,False,2000,0,100,22,10,1.0,24,15221,1.3300094877877198e-05,0.0009994851425290108
2,p-sgd,4.0,1024,5,128,0.002,0.9,False,2000,0,100,22,10,1.0,25,20002,1.2340264419208324e-05,0.001212386297993362
3,p-sgd,4.0,1024,5,128,0.002,0.9,False,2000,0,100,22,10,1.0,26,14349,1.345588248113927e-05,0.0009998984169214964
4,p-sgd,4.0,1024,5,128,0.002,0.9,False,2000,0,100,22,10,1.0,27,19678,9.042436403206011e-06,0.0009994306601583958
5,p-sgd,4.0,1024,5,128,0.002,0.9,False,2000,0,100,22,10,1.0,28,17404,1.2310865400877448e-05,0.0009990816470235586
6,p-sgd,4.0,1024,5,128,0.002,0.9,False,2000,0,100,22,10,1.0,29,17335,1.1468007187431795e-05,0.0009988961974158883
7,p-sgd,4.0,1024,5,128,0.002,0.9,False,2000,0,100,22,10,1.0,30,13647,1.4035467813755533e-05,0.0009956712601706388
8,p-sgd,4.0,1024,5,128,0.002,0.9,False,2000,0,100,22,10,1.0,31,17818,9.345209775801775e-06,0.0009988441597670317
9,p-sgd,4.0,1024,5,128,0.002,0.9,False,2000,0,100,22,10,1.0,32,14249,1.8987134410508588e-05,0.00099414202850312
0,p-sgd,3.5,1024,2,128,0.002,0.9,False,2000,0,100,22,10,1.0,23,3262,3.628958484114264e-05,0.0009976192377507687
1,p-sgd,3.5,1024,2,128,0.002,0.9,False,2000,0,100,22,10,1.0,24,3627,3.2278907253515036e-05,0.000977931311354041
2,p-sgd,3.5,1024,2,128,0.002,0.9,False,2000,0,100,22,10,1.0,25,3372,4.251499155673498e-05,0.0009897645795717835
3,p-sgd,3.5,1024,2,128,0.002,0.9,False,2000,0,100,22,10,1.0,26,6272,2.9793927881525762e-05,0.0009763638954609632
4,p-sgd,3.5,1024,2,128,0.002,0.9,False,2000,0,100,22,10,1.0,27,3706,2.928094733891027e-05,0.0009701690869405867
5,p-sgd,3.5,1024,2,128,0.002,0.9,False,2000,0,100,22,10,1.0,28,3217,5.059962352658788e-05,0.0009742674883455037
6,p-sgd,3.5,1024,2,128,0.002,0.9,False,2000,0,100,22,10,1.0,29,3815,1.8328555662654765e-05,0.0009954858105629683
7,p-sgd,3.5,1024,2,128,0.002,0.9,False,2000,0,100,22,10,1.0,30,3480,3.009770677765897e-05,0.000998110044747591
8,p-sgd,3.5,1024,2,128,0.002,0.9,False,2000,0,100,22,10,1.0,31,5829,1.396774856792555e-05,0.0009928148938342927
9,p-sgd,3.5,1024,2,128,0.002,0.9,False,2000,0,100,22,10,1.0,32,6225,1.8827936725886373e-05,0.0009906402556225655
0,p-sgd,4.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,2.0,33,3143,2.512300213197705e-05,0.0009989637183025481
1,p-sgd,4.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,2.0,34,2252,5.7668083286444016e-05,0.0009928654180839658
2,p-sgd,4.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,2.0,35,2383,5.6552834280410025e-05,0.0009625391103327273
3,p-sgd,4.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,2.0,36,2803,2.500886770917532e-05,0.0009918872965499759
4,p-sgd,4.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,2.0,37,2147,4.875829301909107e-05,0.0009970931569114327
5,p-sgd,4.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,2.0,38,2236,5.1813522418342466e-05,0.0009717898792587221
6,p-sgd,4.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,2.0,39,2376,2.712968648665992e-05,0.0009908785577863457
7,p-sgd,4.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,2.0,40,3798,1.97614533021806e-05,0.0009868365013971925
8,p-sgd,4.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,2.0,41,2590,3.2396020628766564e-05,0.0009810577612370253
9,p-sgd,4.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,2.0,42,2526,4.0015770878198964e-05,0.0009987379889935255
0,sgd,4.0,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,33,4327,4.719763063576466e-05,0.0009996946901082993
1,sgd,4.0,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,34,3096,3.430482865951489e-05,0.0009994569700211287
2,sgd,4.0,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,35,3182,3.2790842794838675e-05,0.0009999920148402452
3,sgd,4.0,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,36,3176,2.8932407019510716e-05,0.000999664538539946
4,sgd,4.0,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,37,3072,5.1464234047671205e-05,0.0009995339205488565
5,sgd,4.0,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,38,2228,5.152956964593614e-05,0.0009996562730520964
6,sgd,4.0,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,39,2600,4.7645892777836714e-05,0.00099974125623703
7,sgd,4.0,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,40,4781,2.4283564414417928e-05,0.0009998971363529565
8,sgd,4.0,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,41,3281,3.70049767184355e-05,0.0009998000459745526
9,sgd,4.0,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,42,4937,4.042937814574543e-05,0.000999710988253355
0,p-sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,2.0,33,486,6.0038465790057664e-05,0.0009241492371074855
1,p-sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,2.0,34,405,0.0001136540115567186,0.0009788189781829717
2,p-sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,2.0,35,432,0.00012355263879726408,0.00095552287530154
3,p-sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,2.0,36,399,0.00011815424090855232,0.0009552226983942091
4,p-sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,2.0,37,399,0.00010389809278876784,0.0009136199951171877
5,p-sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,2.0,38,20002,,
6,p-sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,2.0,39,595,0.0001483126382026967,0.0009466412593610584
7,p-sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,2.0,40,452,0.0001769149341726006,0.000995927257463336
8,p-sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,2.0,41,662,0.00012519045560566155,0.0008970818598754703
9,p-sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,2.0,42,386,0.00013915779891249258,0.0009659194038249552
0,p-sgd,3.5,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,23,20002,0.34717931917735506,4.0983309745788565
1,p-sgd,3.5,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,24,20002,0.5198419796569007,4.285650730133057
2,p-sgd,3.5,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,25,20002,0.34960949633802685,3.647099494934082
3,p-sgd,3.5,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,26,20002,0.4315409426178251,5.7061729431152335
4,p-sgd,3.5,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,27,20002,0.4114949022020613,4.200867176055908
5,p-sgd,3.5,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,28,20002,0.461503508899893,5.9280762672424325
6,p-sgd,3.5,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,29,20002,0.43240021594933103,7.418034553527832
7,p-sgd,3.5,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,30,20002,0.4368752379502569,3.683391332626343
8,p-sgd,3.5,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,31,20002,0.4408032138432775,4.1635708808898935
9,p-sgd,3.5,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,32,20002,0.4736813189727919,4.348075866699219
0,sgd,3.0,1024,10,128,0.002,0.9,False,2000,0,100,32,10,1.0,33,20002,0.000200265499491555,0.5847278237342834
1,sgd,3.0,1024,10,128,0.002,0.9,False,2000,0,100,32,10,1.0,34,20002,0.00020553060555054492,0.5476261377334595
2,sgd,3.0,1024,10,128,0.002,0.9,False,2000,0,100,32,10,1.0,35,20002,0.00019939207716864382,0.4746805429458618
3,sgd,3.0,1024,10,128,0.002,0.9,False,2000,0,100,32,10,1.0,36,20002,0.00018837847922744308,0.5663716793060303
4,sgd,3.0,1024,10,128,0.002,0.9,False,2000,0,100,32,10,1.0,37,20002,0.00014549019670084817,0.3418623208999634
5,sgd,3.0,1024,10,128,0.002,0.9,False,2000,0,100,32,10,1.0,38,20002,0.00017942775897002625,0.4426137506961823
6,sgd,3.0,1024,10,128,0.002,0.9,False,2000,0,100,32,10,1.0,39,20002,0.00017288344073070525,0.4007554352283478
7,sgd,3.0,1024,10,128,0.002,0.9,False,2000,0,100,32,10,1.0,40,20002,0.00016292404901226595,0.4106511175632477
8,sgd,3.0,1024,10,128,0.002,0.9,False,2000,0,100,32,10,1.0,41,20002,0.0001656314404196261,0.4500499665737152
9,sgd,3.0,1024,10,128,0.002,0.9,False,2000,0,100,32,10,1.0,42,20002,0.0001886892750917468,0.4489375948905945
0,p-sgd,2.5,1024,5,128,0.01,0.0,False,2000,0,100,32,10,1.0,33,20002,0.0008284571755211801,1.3465582132339478
1,p-sgd,2.5,1024,5,128,0.01,0.0,False,2000,0,100,32,10,1.0,34,20002,0.0012834854220272972,1.2617267370224
2,p-sgd,2.5,1024,5,128,0.01,0.0,False,2000,0,100,32,10,1.0,35,20002,0.0014683123037684711,2.290738821029663
3,p-sgd,2.5,1024,5,128,0.01,0.0,False,2000,0,100,32,10,1.0,36,20002,0.001705574116203934,1.8920327425003047
4,p-sgd,2.5,1024,5,128,0.01,0.0,False,2000,0,100,32,10,1.0,37,20002,0.0008287560369353742,1.2511584758758545
5,p-sgd,2.5,1024,5,128,0.01,0.0,False,2000,0,100,32,10,1.0,38,20002,0.0005081278010038659,0.7885285019874573
6,p-sgd,2.5,1024,5,128,0.01,0.0,False,2000,0,100,32,10,1.0,39,20002,0.0013586192799266428,1.6721124649047852
7,p-sgd,2.5,1024,5,128,0.01,0.0,False,2000,0,100,32,10,1.0,40,20002,0.0006966841290704907,1.239147067070007
8,p-sgd,2.5,1024,5,128,0.01,0.0,False,2000,0,100,32,10,1.0,41,20002,0.0008640159503556787,0.8934187889099121
9,p-sgd,2.5,1024,5,128,0.01,0.0,False,2000,0,100,32,10,1.0,42,20002,0.0008469218242680653,1.5911959409713743
0,sgd,3.0,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,23,20002,5.521154074964822e-06,0.001140520442277193
1,sgd,3.0,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,24,20002,2.4904904421418905e-05,0.002566181356087327
2,sgd,3.0,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,25,20002,0.00010401934044542334,0.011433946900069714
3,sgd,3.0,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,26,20002,0.0904523137335976,4.296693801879884
4,sgd,3.0,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,27,20002,0.04313259913275639,1.398451328277588
5,sgd,3.0,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,28,17860,1.5482189610338534e-05,0.0009999396279454233
6,sgd,3.0,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,29,20002,6.527988944071694e-05,0.004081777296960354
7,sgd,3.0,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,30,20002,2.0399154285163e-05,0.0014538601972162724
8,sgd,3.0,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,31,20002,3.420987915584798e-05,0.0037916088476777077
9,sgd,3.0,1024,2,128,0.01,0.0,False,2000,0,100,22,10,1.0,32,20002,0.09309661326309043,4.567690849304199
0,p-sgd,3.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,0.5,33,17573,9.236740008115401e-06,0.0009950990788638592
1,p-sgd,3.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,0.5,34,20002,0.08442601996163528,5.704925060272218
2,p-sgd,3.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,0.5,35,19647,7.36763327798447e-06,0.0009934555273503065
3,p-sgd,3.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,0.5,36,11768,6.946666151937582e-06,0.0009964824421331286
4,p-sgd,3.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,0.5,37,15607,8.237508685245608e-06,0.0009992339182645082
5,p-sgd,3.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,0.5,38,14905,1.2398752422389709e-05,0.0009971889667212963
6,p-sgd,3.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,0.5,39,9379,9.367280502677508e-06,0.0009934426052495835
7,p-sgd,3.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,0.5,40,7934,1.3248778448845165e-05,0.000997338560409844
8,p-sgd,3.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,0.5,41,12411,7.102825065885555e-06,0.0009983698837459087
9,p-sgd,3.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,0.5,42,20002,0.07782629799718659,4.356412887573241
0,sgd,3.5,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,33,7498,2.004068476578271e-05,0.0009996858425438404
1,sgd,3.5,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,34,6017,1.9779888199471835e-05,0.0009999106405302882
2,sgd,3.5,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,35,5433,3.091123900438626e-05,0.0009994314750656486
3,sgd,3.5,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,36,8426,1.1017480833938212e-05,0.0009999428875744343
4,sgd,3.5,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,37,8231,2.59086780585806e-05,0.0009999271715059876
5,sgd,3.5,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,38,5382,2.723240153760084e-05,0.0009999979520216584
6,sgd,3.5,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,39,7564,3.6091398734632616e-05,0.0009996076114475727
7,sgd,3.5,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,40,20002,0.16183489827173098,2.9568212032318115
8,sgd,3.5,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,41,5243,3.9807450515841735e-05,0.0009997691959142683
9,sgd,3.5,1024,2,128,0.01,0.0,False,2000,0,100,32,10,1.0,42,6751,1.99051446543308e-05,0.0009997889865189789
0,sgd,2.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,1.0,33,20002,0.20082226675003767,9.12600803375244
1,sgd,2.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,1.0,34,20002,0.23819624818861485,5.831397533416747
2,sgd,2.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,1.0,35,20002,0.21524991374462846,10.022631645202637
3,sgd,2.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,1.0,36,20002,0.1902128355577588,7.97693920135498
4,sgd,2.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,1.0,37,20002,0.20463352371007204,5.131103515625
5,sgd,2.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,1.0,38,20002,0.20516465418040752,4.929663181304932
6,sgd,2.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,1.0,39,20002,0.18563283141702414,7.946526050567628
7,sgd,2.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,1.0,40,20002,0.17138733062893152,10.693297386169434
8,sgd,2.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,1.0,41,20002,0.2302123820409179,6.928706169128418
9,sgd,2.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,1.0,42,20002,0.2558724749833345,7.4255738258361825
0,sgd,3.5,1024,10,128,0.002,0.9,False,2000,0,100,32,10,1.0,33,20002,9.09186945656464e-05,0.032745536416769035
1,sgd,3.5,1024,10,128,0.002,0.9,False,2000,0,100,32,10,1.0,34,20002,9.593015498207284e-05,0.031698036938905716
2,sgd,3.5,1024,10,128,0.002,0.9,False,2000,0,100,32,10,1.0,35,20002,8.954024165827182e-05,0.03611856698989868
3,sgd,3.5,1024,10,128,0.002,0.9,False,2000,0,100,32,10,1.0,36,20002,0.00010340746679763209,0.043061863631010056
4,sgd,3.5,1024,10,128,0.002,0.9,False,2000,0,100,32,10,1.0,37,20002,0.00011312367054675374,0.04412224143743515
5,sgd,3.5,1024,10,128,0.002,0.9,False,2000,0,100,32,10,1.0,38,20002,0.00010819574475005667,0.04811492934823036
6,sgd,3.5,1024,10,128,0.002,0.9,False,2000,0,100,32,10,1.0,39,20002,9.878803757601419e-05,0.04025695472955704
7,sgd,3.5,1024,10,128,0.002,0.9,False,2000,0,100,32,10,1.0,40,20002,0.00012171132714554136,0.050967525690793984
8,sgd,3.5,1024,10,128,0.002,0.9,False,2000,0,100,32,10,1.0,41,20002,9.808354479901028e-05,0.03559952229261398
9,sgd,3.5,1024,10,128,0.002,0.9,False,2000,0,100,32,10,1.0,42,20002,0.00010605315895060942,0.04298624023795128
